time,current,voltage,power
1136.0,0.522737,3.600163,1.8819384061309998
1137.0,0.521445,3.600205,1.8773088962250002
1138.0,0.522126,3.600545,1.87993815867
1139.0,0.529212,3.600848,1.905611971776
1140.0,0.528143,3.600846,1.9017616089780003
1141.0,0.52859,3.601089,1.90349963451
1142.0,0.53151,3.601284,1.9141184588400002
1143.0,0.529392,3.601374,1.9065385846079999
1144.0,0.53421,3.601648,1.9240363780799998
1145.0,0.533676,3.601708,1.922145118608
1146.0,0.538092,3.601838,1.938120213096
1147.0,0.538749,3.60212,1.9406385478800003
1148.0,0.536457,3.602175,1.9324119939749997
1149.0,0.540525,3.602348,1.9471591527000003
1150.0,0.541334,3.602598,1.9502087857319998
1151.0,0.539923,3.6028,1.9452345844
1152.0,0.542129,3.602903,1.953238200487
1153.0,0.54501,3.603095,1.96372280595
1154.0,0.547826,3.60327,1.9739649910200003
1155.0,0.544381,3.603317,1.9615773117770001
1156.0,0.549344,3.603492,1.9795567092480002
1157.0,0.548897,3.603688,1.978053532136
1158.0,0.548608,3.603916,1.9771371489279999
1159.0,0.548994,3.60398,1.97856339612
1160.0,0.548516,3.604136,1.976926262176
1161.0,0.55003,3.604318,1.9824830295400002
1162.0,0.554154,3.604339,1.997358874206
1163.0,0.551792,3.604412,1.9888857063039997
1164.0,0.553957,3.604605,1.996796171985
1165.0,0.554483,3.604715,1.998753187345
1166.0,0.558628,3.604982,2.013843884696
1167.0,0.556711,3.604991,2.006938144601
1168.0,0.557904,3.605096,2.011297478784
1169.0,0.558523,3.605313,2.0136502326990002
1170.0,0.5592,3.60542,2.016150864
1171.0,0.557286,3.605642,2.009373807612
1172.0,0.561526,3.605614,2.0246460069639998
1173.0,0.560177,3.605733,2.019848694741
1174.0,0.56401,3.605894,2.03376027494
1175.0,0.562004,3.605983,2.0265768699319997
1176.0,0.561338,3.606178,2.024284746164
1177.0,0.565025,3.606282,2.0376394870500003
1178.0,0.564045,3.60647,2.03421137115
1179.0,0.563984,3.606499,2.034007732016
1180.0,0.566382,3.606639,2.042735410098
1181.0,0.566786,3.606956,2.044372163416
1182.0,0.568319,3.606961,2.049904468559
1183.0,0.567381,3.607089,2.046593763909
1184.0,0.568925,3.607011,2.052118733175
1185.0,0.568811,3.607156,2.0517900115159997
1186.0,0.570459,3.607347,2.0578435622730002
1187.0,0.571754,3.607548,2.062629999192
1188.0,0.570782,3.607551,2.059125174882
1189.0,0.571848,3.607715,2.06306460732
1190.0,0.57469,3.607855,2.07339818995
1191.0,0.574577,3.607822,2.072971541294
1192.0,0.575078,3.607819,2.074777334882
1193.0,0.574846,3.607998,2.0740432183079998
1194.0,0.576076,3.607986,2.078474142936
1195.0,0.574951,3.608327,2.074611216977
1196.0,0.520034,3.603004,1.873684582136
1197.0,0.522899,3.602984,1.8839967306160001
1198.0,0.523416,3.603103,1.885921759848
1199.0,0.522246,3.603005,1.8816549492299999
1200.0,0.521177,3.603021,1.877811675717
1201.0,0.522741,3.603057,1.883465619237
1202.0,0.526637,3.603158,1.8975563196460001
1203.0,0.523354,3.603224,1.885761693296
1204.0,0.524127,3.603262,1.888566902274
1205.0,0.524955,3.603354,1.8915986990699998
1206.0,0.519497,3.603339,1.8719238004829999
1207.0,0.525475,3.603406,1.89349976785
1208.0,0.52718,3.603619,1.89975586442
1209.0,0.524832,3.603665,1.89131870928
1210.0,0.527145,3.603596,1.89961761342
1211.0,0.527107,3.603716,1.899543929612
1212.0,0.525539,3.603663,1.893865449357
1213.0,0.525661,3.603694,1.894321391734
1214.0,0.525734,3.603772,1.8946254686480002
1215.0,0.523228,3.603786,1.8856017412080002
1216.0,0.525101,3.603817,1.8923679105170002
1217.0,0.52487,3.603842,1.8915485505399998
1218.0,0.527909,3.603836,1.9024974589239998
1219.0,0.527239,3.603916,1.900125067924
1220.0,0.524709,3.603853,1.8909741037769998
1221.0,0.522754,3.60395,1.8839792783000002
1222.0,0.525338,3.603957,1.8932955624659997
1223.0,0.527082,3.604002,1.8996045821640002
1224.0,0.524394,3.604029,1.8899311834260002
1225.0,0.526626,3.604074,1.8979990743240003
1226.0,0.577493,3.609356,2.084377824508
1227.0,0.577568,3.609495,2.08472880816
1228.0,0.579901,3.609558,2.093186293758
1229.0,0.580717,3.609614,2.096164213238
1230.0,0.580048,3.609673,2.093783604304
1231.0,0.578685,3.609748,2.0889070213800003
1232.0,0.580325,3.609855,2.094889102875
1233.0,0.580008,3.60982,2.09372447856
1234.0,0.577646,3.609849,2.085214835454
1235.0,0.580496,3.609913,2.0955400568480003
1236.0,0.578804,3.609898,2.0894234019919997
1237.0,0.57838,3.609963,2.08793039994
1238.0,0.577804,3.609864,2.085793858656
1239.0,0.577135,3.609789,2.083335574515
1240.0,0.580833,3.60983,2.09670838839
1241.0,0.575622,3.60979,2.0778745393799998
1242.0,0.575662,3.609815,2.07803332253
1243.0,0.575089,3.60988,2.07600227932
1244.0,0.574528,3.609915,2.07399724512
1245.0,0.575152,3.609946,2.076267661792
1246.0,0.574911,3.610004,2.075431009644
1247.0,0.574421,3.609933,2.0736213237929997
1248.0,0.574031,3.609891,2.072189340621
1249.0,0.573917,3.609823,2.071738786691
1250.0,0.573822,3.609857,2.0714153634540002
1251.0,0.569936,3.609839,2.057377200304
1252.0,0.571483,3.609844,2.062964478652
1253.0,0.570141,3.609884,2.058142873644
1254.0,0.570696,3.609854,2.060129238384
1255.0,0.573341,3.609711,2.069595314451
1256.0,0.568954,3.60973,2.0537703224199997
1257.0,0.569251,3.609703,2.0548270424529997
1258.0,0.568501,3.609743,2.0521425052430002
1259.0,0.567787,3.60979,2.04959183473
1260.0,0.569952,3.609804,2.057415009408
1261.0,0.566494,3.60971,2.04487905674
1262.0,0.56571,3.609555,2.04196135905
1263.0,0.566289,3.609536,2.0440405319040003
1264.0,0.565646,3.609542,2.041722994132
1265.0,0.565892,3.609556,2.0426188639519998
1266.0,0.565506,3.60959,2.0412448025399996
1267.0,0.562833,3.609356,2.031464665548
1268.0,0.56228,3.609368,2.02947543904
1269.0,0.564189,3.609465,2.0364204488850004
1270.0,0.562825,3.60936,2.031438042
1271.0,0.559637,3.60917,2.01982507129
1272.0,0.556284,3.609137,2.007705166908
1273.0,0.557016,3.609048,2.010297480768
1274.0,0.555363,3.609179,2.004404476977
1275.0,0.556941,3.608926,2.009958855366
1276.0,0.551268,3.60882,1.98942698376
1277.0,0.555648,3.608805,2.00522528064
1278.0,0.55838,3.60894,2.0151599172
1279.0,0.55318,3.6087,1.996260666
1280.0,0.548975,3.608524,1.9809894629
1281.0,0.547232,3.60843,1.97464836576
1282.0,0.550175,3.608619,1.9853719583249998
1283.0,0.549871,3.608577,1.984251843567
1284.0,0.549744,3.608451,1.9837242865440001
1285.0,0.546421,3.608283,1.9716416051430001
1286.0,0.54929,3.608304,1.9820053041599999
1287.0,0.549122,3.608274,1.9813826354280002
1288.0,0.549458,3.608104,1.982501607632
1289.0,0.546466,3.608097,1.971702335202
1290.0,0.542541,3.607881,1.957423365621
1291.0,0.488402,3.602407,1.759422783614
1292.0,0.487513,3.602381,1.7562075684529999
1293.0,0.484699,3.60239,1.74607483061
1294.0,0.484133,3.602013,1.7438533597289998
1295.0,0.48333,3.601967,1.74093871011
1296.0,0.484243,3.601841,1.7441662913629998
1297.0,0.479804,3.601712,1.728115824448
1298.0,0.481365,3.601691,1.733727988215
1299.0,0.480129,3.601549,1.7292081198209999
1300.0,0.477785,3.601335,1.720663842975
1301.0,0.476745,3.601247,1.7168765010149998
1302.0,0.474349,3.601109,1.7081824530410001
1303.0,0.47419,3.601127,1.70761841213
1304.0,0.473588,3.600866,1.705326927208
1305.0,0.470826,3.600674,1.695290936724
1306.0,0.470626,3.600589,1.694530798714
1307.0,0.4638,3.600451,1.6698891738
1308.0,0.467092,3.600396,1.681716168432
1309.0,0.46425,3.600189,1.67138774325
1310.0,0.46294,3.600006,1.66658677764
1311.0,0.464815,3.599949,1.673310294435
1312.0,0.459864,3.59974,1.65539083536
1313.0,0.458202,3.599613,1.6493498758260001
1314.0,0.459734,3.599572,1.654845633848
1315.0,0.45492,3.599232,1.63736262144
1316.0,0.456538,3.599227,1.643183896126
1317.0,0.453665,3.599074,1.63277390621
1318.0,0.450126,3.598794,1.619910748044
1319.0,0.453296,3.598836,1.631337963456
1320.0,0.449953,3.598579,1.6191914167869998
1321.0,0.501471,3.603813,1.807207708923
1322.0,0.497398,3.603635,1.7924408417300002
1323.0,0.499082,3.603616,1.7984998805120003
1324.0,0.497997,3.603531,1.794547627407
1325.0,0.495221,3.603417,1.784487770157
1326.0,0.494213,3.603164,1.780730489932
1327.0,0.49034,3.60291,1.7666508894
1328.0,0.490504,3.602897,1.767235390088
1329.0,0.491763,3.602788,1.771717835244
1330.0,0.487049,3.602598,1.754641753302
1331.0,0.484957,3.602362,1.746990668434
1332.0,0.482016,3.602179,1.736307912864
1333.0,0.480431,3.602136,1.730577800616
1334.0,0.479836,3.602038,1.7283875057679998
1335.0,0.478128,3.601769,1.722106608432
1336.0,0.477353,3.601574,1.719222153622
1337.0,0.473994,3.601387,1.707035829678
1338.0,0.473048,3.601312,1.7035934389760001
1339.0,0.470701,3.601121,1.695051255821
1340.0,0.465765,3.601006,1.6772225595899999
1341.0,0.467806,3.600714,1.684435613484
1342.0,0.465162,3.600591,1.6748581107420002
1343.0,0.464802,3.600371,1.673459641542
1344.0,0.462071,3.600311,1.663599304081
1345.0,0.462841,3.600178,1.6663099856980002
1346.0,0.455924,3.599875,1.6412694095
1347.0,0.453448,3.599649,1.632253639752
1348.0,0.455191,3.599541,1.638478667331
1349.0,0.452594,3.599429,1.629079968826
1350.0,0.448364,3.59916,1.61373377424
1351.0,0.446085,3.598948,1.60543671858
1352.0,0.446276,3.598711,1.6060183502360001
1353.0,0.445727,3.598597,1.6039918450189998
1354.0,0.441417,3.598308,1.588354322436
1355.0,0.439669,3.598203,1.5820183148069997
1356.0,0.439078,3.598049,1.5798241588220001
1357.0,0.436327,3.597764,1.5698015728280001
1358.0,0.433617,3.597577,1.5599705460089999
1359.0,0.433135,3.597428,1.55817197678
1360.0,0.430534,3.597181,1.548708724654
1361.0,0.427249,3.596923,1.536781754827
1362.0,0.423868,3.596699,1.524525611732
1363.0,0.424631,3.596513,1.5271909117029998
1364.0,0.422299,3.596382,1.518748522218
1365.0,0.418631,3.59605,1.5054180075499999
1366.0,0.417611,3.595775,1.501635193525
1367.0,0.415918,3.595713,1.495521759534
1368.0,0.4119,3.59529,1.4808999509999998
1369.0,0.409738,3.595291,1.473127343758
1370.0,0.410828,3.595136,1.4769825326080002
1371.0,0.408045,3.594741,1.466816091345
1372.0,0.403155,3.594473,1.449129762315
1373.0,0.403603,3.594183,1.450623041349
1374.0,0.39802,3.593862,1.43042895324
1375.0,0.397138,3.59381,1.42723851578
1376.0,0.394258,3.59359,1.41680160622
1377.0,0.393275,3.593526,1.4132439376500001
1378.0,0.391322,3.593173,1.406087644706
1379.0,0.38416,3.592921,1.38025653136
1380.0,0.385223,3.592693,1.3839879755389999
1381.0,0.386154,3.592368,1.387207272672
1382.0,0.380052,3.59215,1.3652037918000002
1383.0,0.376413,3.591891,1.352034466983
1384.0,0.37715,3.59171,1.3546134264999998
1385.0,0.377877,3.591396,1.357105946292
1386.0,0.32061,3.585872,1.1496664219200001
1387.0,0.315706,3.585385,1.13192755681
1388.0,0.311967,3.585092,1.118430395964
1389.0,0.309374,3.584772,1.1090352527279999
1390.0,0.307757,3.584585,1.103181125845
1391.0,0.303973,3.584375,1.089553221875
1392.0,0.302093,3.583894,1.082669290142
1393.0,0.300046,3.5837,1.0752748501999998
1394.0,0.295739,3.583351,1.059736641389
1395.0,0.295851,3.583166,1.0600832442659998
1396.0,0.288741,3.582706,1.034474113146
1397.0,0.289576,3.582696,1.0374627768959999
1398.0,0.28789,3.582205,1.03128099745
1399.0,0.284119,3.581974,1.0177068709060002
1400.0,0.279255,3.581756,1.00022327178
1401.0,0.279499,3.581522,1.001031817478
1402.0,0.278498,3.581223,0.997363443054
1403.0,0.273044,3.580937,0.977753362228
1404.0,0.271152,3.580686,0.970910170272
1405.0,0.268344,3.580341,0.9607630253040002
1406.0,0.262947,3.580147,0.941388913209
1407.0,0.263376,3.579896,0.942858688896
1408.0,0.260877,3.579528,0.9338165260560001
1409.0,0.258645,3.579316,0.9257721868200001
1410.0,0.255344,3.579022,0.9138817935680001
1411.0,0.253122,3.578765,0.9058641543300001
1412.0,0.251254,3.578502,0.8991129415079999
1413.0,0.247466,3.578144,0.885468983104
1414.0,0.245991,3.577898,0.8801307069179999
1415.0,0.242911,3.577553,0.869026976783
1416.0,0.291982,3.582308,1.045969454456
1417.0,0.289734,3.582186,1.037881078524
1418.0,0.290449,3.581911,1.040362468039
1419.0,0.286611,3.581692,1.026552325812
1420.0,0.281258,3.581384,1.007292901072
1421.0,0.278201,3.581065,0.996255864065
1422.0,0.277491,3.580893,0.9936655794629999
1423.0,0.273898,3.580588,0.9807158920239999
1424.0,0.272572,3.58029,0.97588680588
1425.0,0.2702,3.580073,0.9673357246
1426.0,0.265916,3.579749,0.951912535084
1427.0,0.264134,3.579484,0.9454634268559999
1428.0,0.259621,3.579235,0.929244569935
1429.0,0.258201,3.578981,0.9240964731810001
1430.0,0.254862,3.578634,0.9120578185079999
1431.0,0.250114,3.57835,0.8949954319
1432.0,0.248181,3.578072,0.8880094870320001
1433.0,0.246018,3.577775,0.8801970499499999
1434.0,0.245823,3.577468,0.8794239161640001
1435.0,0.241598,3.577163,0.8642354264740001
1436.0,0.234972,3.576788,0.840445029936
1437.0,0.2338,3.576518,0.8361899084000001
1438.0,0.230537,3.57619,0.82444411403
1439.0,0.227019,3.57588,0.8117927017200001
1440.0,0.226746,3.575517,0.8107341776820001
1441.0,0.224236,3.575225,0.8016941531
1442.0,0.217316,3.574904,0.776883837664
1443.0,0.216919,3.57461,0.77540082659
1444.0,0.214289,3.574307,0.7659346727230001
1445.0,0.211024,3.573925,0.7541839492
1446.0,0.206333,3.573613,0.737354291129
1447.0,0.20528,3.573323,0.7335317454399999
1448.0,0.206141,3.572953,0.736532104373
1449.0,0.199864,3.572621,0.714038323544
1450.0,0.197623,3.572286,0.705965876178
1451.0,0.190658,3.571936,0.681018173888
1452.0,0.189261,3.571697,0.675982945917
1453.0,0.188702,3.571303,0.673912018706
1454.0,0.183664,3.570939,0.655852940496
1455.0,0.182217,3.570652,0.650633495484
1456.0,0.176909,3.570294,0.6316171412460001
1457.0,0.172969,3.569955,0.617491546395
1458.0,0.170945,3.569591,0.610203733495
1459.0,0.169888,3.569283,0.606378350304
1460.0,0.164737,3.568949,0.587937951413
1461.0,0.163513,3.568658,0.583521975554
1462.0,0.159698,3.568261,0.5698441451780001
1463.0,0.156815,3.567919,0.559503217985
1464.0,0.155324,3.567638,0.554139804712
1465.0,0.151373,3.567244,0.539984426012
1466.0,0.14606,3.566845,0.5209733807
1467.0,0.142631,3.566565,0.5087027325150001
1468.0,0.140929,3.566189,0.502579449581
1469.0,0.138084,3.565813,0.49238172229200006
1470.0,0.1315,3.565513,0.46886495950000007
1471.0,0.131713,3.565113,0.46957172856900004
1472.0,0.127152,3.564768,0.4532673807359999
1473.0,0.126634,3.56445,0.4513805613
1474.0,0.123489,3.564108,0.44012813281200003
1475.0,0.118363,3.563735,0.421814365805
1476.0,0.115938,3.563363,0.41312917949399997
1477.0,0.109679,3.563003,0.390786606037
1478.0,0.11118,3.562657,0.39609620526
1479.0,0.108026,3.562337,0.384825016762
1480.0,0.104,3.561927,0.37044040799999994
1481.0,-0.123989,3.539546,-0.438864768994
1482.0,-0.128902,3.538566,-0.45612823453199997
1483.0,-0.1308,3.538116,-0.4627855728
1484.0,-0.135132,3.53767,-0.47805242244
1485.0,-0.137526,3.537165,-0.48645215379
1486.0,-0.143643,3.53667,-0.50801788881
1487.0,-0.148024,3.536258,-0.523451054192
1488.0,-0.149767,3.535763,-0.5295406172210001
1489.0,-0.152363,3.535299,-0.538648761537
1490.0,-0.156199,3.534863,-0.552142065737
1491.0,-0.157526,3.534485,-0.55677328411
1492.0,-0.164395,3.534094,-0.5809873831300001
1493.0,-0.168766,3.533557,-0.596344280662
1494.0,-0.170407,3.533137,-0.602071276759
1495.0,-0.172838,3.532729,-0.6105898149019999
1496.0,-0.176374,3.532257,-0.6229982961180001
1497.0,-0.183694,3.531777,-0.648766244238
1498.0,-0.185747,3.531412,-0.655949184764
1499.0,-0.185659,3.531049,-0.655571026291
1500.0,-0.189565,3.530558,-0.6692702272700001
1501.0,-0.192695,3.530212,-0.68025420134
1502.0,-0.198417,3.529725,-0.700357445325
1503.0,-0.200234,3.529325,-0.70669086205
1504.0,-0.199431,3.528879,-0.7037678678489999
1505.0,-0.20646,3.528416,-0.72847676736
1506.0,-0.208291,3.527978,-0.734846065598
1507.0,-0.212097,3.52755,-0.7481827723500001
1508.0,-0.217679,3.52716,-0.76778866164
1509.0,-0.218898,3.526748,-0.771998083704
1510.0,-0.225026,3.526327,-0.7935152595020001
1511.0,-0.227413,3.52585,-0.8018241260500001
1512.0,-0.230266,3.525451,-0.811791499966
1513.0,-0.236872,3.524981,-0.8349692994319999
1514.0,-0.237241,3.524534,-0.8361639706940001
1515.0,-0.240274,3.524123,-0.846755129702
1516.0,-0.2457,3.523703,-0.8657738271
1517.0,-0.247497,3.523388,-0.872027959836
1518.0,-0.24994,3.52291,-0.8805161254
1519.0,-0.256479,3.522254,-0.9033841836660002
1520.0,-0.258812,3.521897,-0.911509206364
1521.0,-0.263811,3.521455,-0.9289985650050001
1522.0,-0.264316,3.521086,-0.930679367176
1523.0,-0.268517,3.520701,-0.945368070417
1524.0,-0.27165,3.520245,-0.9562745542500001
1525.0,-0.272408,3.519896,-0.958847829568
1526.0,-0.279137,3.51953,-0.98243104561
1527.0,-0.281179,3.519007,-0.9894708692530001
1528.0,-0.287947,3.51858,-1.01316455526
1529.0,-0.29024,3.51812,-1.0210991488
1530.0,-0.294984,3.517602,-1.037636308368
1531.0,-0.296678,3.517286,-1.043501375908
1532.0,-0.301462,3.516913,-1.0602156268060001
1533.0,-0.299998,3.516541,-1.054955266918
1534.0,-0.30604,3.516035,-1.0760473514
1535.0,-0.308548,3.51571,-1.08476528908
1536.0,-0.313188,3.51521,-1.1009215894800002
1537.0,-0.317089,3.514756,-1.1144904652840002
1538.0,-0.319879,3.514398,-1.124182117842
1539.0,-0.326576,3.513956,-1.1475736946559998
1540.0,-0.327345,3.513549,-1.150142697405
1541.0,-0.325839,3.513114,-1.1447095526459998
1542.0,-0.331912,3.512811,-1.165944124632
1543.0,-0.33487,3.512307,-1.17616624509
1544.0,-0.33796,3.512197,-1.1869820981199999
1545.0,-0.335497,3.512149,-1.178315453053
1546.0,-0.338394,3.512115,-1.1884786433099999
1547.0,-0.335044,3.511993,-1.176672182692
1548.0,-0.339,3.511932,-1.190544948
1549.0,-0.335204,3.511868,-1.1771922010720002
1550.0,-0.333563,3.512095,-1.171504944485
1551.0,-0.332435,3.512101,-1.167545295935
1552.0,-0.332718,3.511988,-1.168501623384
1553.0,-0.331324,3.511976,-1.163601936224
1554.0,-0.330104,3.512252,-1.159408434208
1555.0,-0.328185,3.512224,-1.1526592334399999
1556.0,-0.327632,3.512229,-1.150718611728
1557.0,-0.326955,3.512258,-1.14835031439
1558.0,-0.323253,3.512455,-1.135411616115
1559.0,-0.32407,3.512436,-1.1382751345200002
1560.0,-0.321722,3.512429,-1.130025682738
1561.0,-0.319871,3.512553,-1.123563840663
1562.0,-0.320919,3.512683,-1.1272867156770001
1563.0,-0.321814,3.51246,-1.13035880244
1564.0,-0.317571,3.512744,-1.115545624824
1565.0,-0.318837,3.512808,-1.120013164296
1566.0,-0.318669,3.512682,-1.1193828602579998
1567.0,-0.316105,3.512952,-1.11046169196
1568.0,-0.313911,3.512971,-1.102760239581
1569.0,-0.313047,3.513022,-1.099740998034
1570.0,-0.311963,3.513138,-1.095969069894
1571.0,-0.309914,3.513114,-1.088763212196
1572.0,-0.307023,3.513287,-1.078659914601
1573.0,-0.308916,3.513343,-1.0853278661880001
1574.0,-0.307483,3.513406,-1.080312617098
1575.0,-0.305187,3.51352,-1.07228062824
1576.0,-0.305053,3.513541,-1.0718162226730001
1577.0,-0.305444,3.513649,-1.0732230051559999
1578.0,-0.301745,3.51381,-1.06027459845
1579.0,-0.303642,3.513855,-1.06695395991
1580.0,-0.300316,3.513933,-1.055290302828
1581.0,-0.29579,3.514139,-1.03944717481
1582.0,-0.297677,3.514092,-1.0460643642840002
1583.0,-0.293663,3.514248,-1.032004610424
1584.0,-0.294141,3.514272,-1.0336914803519999
1585.0,-0.294898,3.514309,-1.036362695482
1586.0,-0.29335,3.514437,-1.03096009395
1587.0,-0.292882,3.514623,-1.0293698134859999
1588.0,-0.289422,3.514574,-1.017195036228
1589.0,-0.290044,3.514822,-1.0194530321680002
1590.0,-0.284756,3.514938,-1.000899685128
1591.0,-0.285033,3.514982,-1.0018858644059998
1592.0,-0.287105,3.515129,-1.009211111545
1593.0,-0.280472,3.51522,-0.9859207838399999
1594.0,-0.279485,3.515395,-0.9825001715749999
1595.0,-0.278227,3.515573,-0.978127329071
1596.0,-0.276329,3.51553,-0.97144288937
1597.0,-0.27656,3.515667,-0.9722928655199999
1598.0,-0.275071,3.515855,-0.967109750705
1599.0,-0.272886,3.516018,-0.959472087948
1600.0,-0.273731,3.516161,-0.962482266691
1601.0,-0.272699,3.516011,-0.9588126836890002
1602.0,-0.270378,3.516308,-0.950732324424
1603.0,-0.266471,3.516474,-0.937038343254
1604.0,-0.268173,3.516665,-0.943074603045
1605.0,-0.262008,3.516797,-0.9214289483760001
1606.0,-0.263982,3.516857,-0.928386944574
1607.0,-0.262096,3.517095,-0.92181653112
1608.0,-0.258182,3.517183,-0.9080733413060001
1609.0,-0.256716,3.517323,-0.902953091268
1610.0,-0.253669,3.517476,-0.8922746194439999
1611.0,-0.254518,3.51758,-0.8952874264400001
1612.0,-0.25095,3.517742,-0.8827773549000001
1613.0,-0.251342,3.517813,-0.8841741550459999
1614.0,-0.251093,3.517973,-0.8833383944890001
1615.0,-0.244913,3.518203,-0.8616536513390001
1616.0,-0.247452,3.51832,-0.87061532064
1617.0,-0.243692,3.518396,-0.857404958032
1618.0,-0.244967,3.518599,-0.861940641233
1619.0,-0.240519,3.51875,-0.84632623125
1620.0,-0.239145,3.518934,-0.84153547143
1621.0,-0.238021,3.518928,-0.837578761488
1622.0,-0.23528,3.519273,-0.82801455144
1623.0,-0.236079,3.519496,-0.8308790961840001
1624.0,-0.230493,3.519646,-0.811253765478
1625.0,-0.230831,3.519789,-0.812476414659
1626.0,-0.228574,3.519905,-0.80455876547
1627.0,-0.226666,3.520049,-0.797875426634
1628.0,-0.22344,3.520271,-0.78656935224
1629.0,-0.224813,3.520385,-0.791428313005
1630.0,-0.2188,3.520668,-0.7703221584
1631.0,-0.220015,3.520798,-0.77462837197
1632.0,-0.217063,3.520966,-0.7642714428580001
1633.0,-0.214672,3.521152,-0.7558927421439999
1634.0,-0.213811,3.521369,-0.752907427259
1635.0,-0.21233,3.521503,-0.74772073199
1636.0,-0.21068,3.521701,-0.7419519666800001
1637.0,-0.208967,3.521928,-0.7359667283760001
1638.0,-0.205312,3.522053,-0.723119745536
1639.0,-0.206168,3.522282,-0.726181835376
1640.0,-0.203462,3.522415,-0.71667760073
1641.0,-0.200534,3.522662,-0.706413501508
1642.0,-0.197379,3.522851,-0.6953368075290001
1643.0,-0.196238,3.523002,-0.691346866476
1644.0,-0.196182,3.523179,-0.6911843025779999
1645.0,-0.19364,3.523352,-0.68226188128
1646.0,-0.190462,3.5236,-0.6711119032
1647.0,-0.188718,3.523752,-0.664995429936
1648.0,-0.188732,3.523962,-0.6650843961840001
1649.0,-0.187156,3.524144,-0.659564694464
1650.0,-0.182191,3.52442,-0.64211760422
1651.0,-0.184265,3.524504,-0.64944272956
1652.0,-0.180066,3.524749,-0.634687453434
1653.0,-0.176747,3.52492,-0.6230190352399999
1654.0,-0.176944,3.525097,-0.623744763568
1655.0,-0.174742,3.525376,-0.616031252992
1656.0,-0.17148,3.525476,-0.6045486244799999
1657.0,-0.169497,3.525736,-0.5976016747920001
1658.0,-0.167729,3.525951,-0.591404235279
1659.0,-0.165003,3.52609,-0.58181542827
1660.0,-0.163217,3.526335,-0.575557819695
1661.0,-0.164007,3.526409,-0.578355760863
1662.0,-0.159341,3.526807,-0.561964954187
1663.0,-0.159835,3.526946,-0.5637294139100001
1664.0,-0.156075,3.527262,-0.55051741665
1665.0,-0.152923,3.527486,-0.5394337415780001
1666.0,-0.150022,3.527456,-0.529196004032
1667.0,-0.151416,3.52801,-0.53419716216
1668.0,-0.147093,3.528013,-0.518946016209
1669.0,-0.144314,3.528243,-0.509174860302
1670.0,-0.141537,3.528448,-0.499405944576
1671.0,-0.141188,3.528848,-0.498230991424
1672.0,-0.139582,3.528871,-0.49256687192200005
1673.0,-0.136528,3.529092,-0.481819872576
1674.0,-0.137119,3.529379,-0.48394491910099996
1675.0,-0.132652,3.529522,-0.468198152344
1676.0,-0.13041,3.529732,-0.46031235012
1677.0,-0.124475,3.530025,-0.439399861875
1678.0,-0.126079,3.530274,-0.44509341564599997
1679.0,-0.121732,3.530466,-0.42977068711200006
1680.0,-0.121873,3.530624,-0.430287738752
1681.0,0.102828,3.553018,0.36534973490399997
1682.0,0.112312,3.553859,0.399141012008
1683.0,0.110289,3.55418,0.39198695802
1684.0,0.113013,3.55446,0.40170018798
1685.0,0.113311,3.554948,0.40281471282799997
1686.0,0.117884,3.555152,0.419095538368
1687.0,0.121468,3.555429,0.431870849772
1688.0,0.121789,3.555612,0.433034429868
1689.0,0.122342,3.555944,0.435041300848
1690.0,0.124283,3.556281,0.441985271523
1691.0,0.129727,3.556661,0.46139496154700005
1692.0,0.128499,3.556892,0.457057065108
1693.0,0.131885,3.557249,0.46914778436500004
1694.0,0.134811,3.557632,0.47960792755199994
1695.0,0.136659,3.557869,0.48621481967100005
1696.0,0.138165,3.558117,0.49160723530500006
1697.0,0.140992,3.558435,0.50171086752
1698.0,0.145859,3.558654,0.519061713786
1699.0,0.14421,3.558949,0.5132360352900001
1700.0,0.14877,3.559202,0.52950248154
1701.0,0.14731,3.559568,0.52435996208
1702.0,0.15131,3.55971,0.5386197201
1703.0,0.153928,3.560211,0.548016158808
1704.0,0.15799,3.560381,0.56250459419
1705.0,0.159967,3.560573,0.569574181091
1706.0,0.161913,3.561095,0.576587574735
1707.0,0.161743,3.561372,0.576026991396
1708.0,0.162962,3.561661,0.580415399882
1709.0,0.16629,3.56174,0.5922817445999999
1710.0,0.172184,3.562214,0.613356255376
1711.0,0.170146,3.562499,0.606144954854
1712.0,0.175359,3.56293,0.62479184187
1713.0,0.176663,3.563074,0.6294633420619999
1714.0,0.176612,3.563339,0.629328427468
1715.0,0.180574,3.563659,0.643504160266
1716.0,0.180169,3.563855,0.6420961914950001
1717.0,0.184198,3.56419,0.65651666962
1718.0,0.190454,3.564463,0.678866236202
1719.0,0.193849,3.564737,0.691020702713
1720.0,0.196568,3.565108,0.700786149344
1721.0,0.195618,3.565238,0.6974247270839999
1722.0,0.196308,3.565616,0.699958945728
1723.0,0.201835,3.56602,0.7197476466999999
1724.0,0.201719,3.566118,0.719353756842
1725.0,0.203924,3.566459,0.727286585116
1726.0,0.207011,3.566696,0.738345305656
1727.0,0.211532,3.566973,0.754528932636
1728.0,0.210005,3.56739,0.74916973695
1729.0,0.212296,3.567568,0.7573804161280001
1730.0,0.216997,3.567917,0.774227285249
1731.0,0.216153,3.568251,0.771288158403
1732.0,0.219776,3.568466,0.784263183616
1733.0,0.220287,3.568692,0.7861364546040001
1734.0,0.223481,3.569031,0.797610616911
