time,vbus,vbat,ibus,iload,ibat
73.316667,4.835205,3.938012,0.00803,0.134947,-0.19293
73.333333,4.83354,3.938018,0.004842,0.132131,-0.192443
73.35,4.835141,3.937944,0.005776,0.134148,-0.193292
73.366667,4.830417,3.938006,0.003882,0.131726,-0.192571
73.383333,4.836645,3.937979,0.005824,0.134664,-0.19077
73.4,4.835519,3.937992,0.003792,0.135118,-0.191938
73.416667,4.83824,3.937983,0.007014,0.133432,-0.189678
73.433333,4.836125,3.937942,0.007573,0.13373,-0.189082
73.45,4.836442,3.937938,0.002861,0.133243,-0.191924
73.466667,4.836559,3.937917,0.003381,0.133551,-0.192692
73.483333,4.833109,3.937947,0.00678,0.134394,-0.190293
73.5,4.836714,3.937931,0.006292,0.136383,-0.193155
73.516667,4.831509,3.937932,0.003882,0.133403,-0.192181
73.533333,4.832369,3.937912,0.003949,0.133318,-0.190382
73.55,4.829421,3.937993,0.004541,0.133484,-0.192323
73.566667,4.836285,3.937857,0.00443,0.135251,-0.191877
73.583333,4.835253,3.937922,0.006751,0.13489,-0.191563
73.6,4.827479,3.931675,0.00478,0.171657,-0.239966
73.616667,4.833052,3.931218,0.002062,0.172922,-0.242645
73.633333,4.833517,3.931215,0.003764,0.174898,-0.244786
73.65,4.837132,3.931126,0.004293,0.174379,-0.244794
73.666667,4.837157,3.931103,0.00797,0.173648,-0.243408
73.683333,4.834893,3.931101,0.003126,0.175067,-0.244898
73.7,4.832226,3.93103,0.003834,0.173133,-0.244914
73.716667,4.833904,3.930987,0.004485,0.177116,-0.244512
73.733333,4.83468,3.931017,0.003716,0.174914,-0.243386
73.75,4.840049,3.93097,0.002769,0.175524,-0.243503
73.766667,4.838341,3.930877,0.002456,0.173295,-0.246244
73.783333,4.831505,3.930929,0.004776,0.174701,-0.244639
73.8,4.830612,3.930958,0.003881,0.174485,-0.244369
73.816667,4.836673,3.930843,0.005361,0.174501,-0.243696
73.833333,4.834341,3.930847,0.004739,0.176236,-0.244124
73.85,4.836726,3.930724,0.002553,0.175049,-0.243737
73.866667,4.834422,3.930799,0.003514,0.173131,-0.245818
73.883333,4.830463,3.930774,0.002965,0.173745,-0.246055
73.9,4.838302,3.930756,0.004224,0.176752,-0.243003
73.916667,4.838713,3.930698,0.003631,0.17624,-0.244097
73.933333,4.833601,3.930715,0.004837,0.174008,-0.242383
73.95,4.833647,3.930672,0.00558,0.173348,-0.244521
73.966667,4.830973,3.93069,0.005563,0.173113,-0.242676
73.983333,4.834287,3.930645,0.006612,0.175552,-0.243823
74,4.836874,3.930609,0.00508,0.175565,-0.245908
74.016667,4.833939,3.930589,0.003701,0.175247,-0.246167
74.033333,4.832793,3.93059,0.006148,0.174409,-0.243636
74.05,4.832005,3.930576,0.004241,0.173282,-0.243504
74.066667,4.833346,3.930557,0.004805,0.174748,-0.242929
74.083333,4.837477,3.930484,0.005239,0.173629,-0.243957
74.1,4.834006,3.93701,0.006679,0.134366,-0.192525
74.116667,4.831521,3.937133,0.006695,0.134481,-0.190009
74.133333,4.82837,3.937141,0.004744,0.13439,-0.192492
74.15,4.832382,3.937208,0.005114,0.136739,-0.190751
74.166667,4.832966,3.937146,0.005338,0.136382,-0.188733
74.183333,4.83621,3.937139,0.003489,0.13416,-0.193188
74.2,4.828576,3.937186,0.002695,0.134438,-0.191075
74.216667,4.830372,3.937183,0.003443,0.132303,-0.191309
74.233333,4.831342,3.937171,0.006686,0.134787,-0.190807
74.25,4.8322,3.937174,0.002793,0.136228,-0.190657
74.266667,4.834977,3.937166,0.002363,0.134989,-0.191802
74.283333,4.830753,3.937206,0.00556,0.135934,-0.191994
74.3,4.832912,3.937163,0.004049,0.13363,-0.192049
74.316667,4.832136,3.937174,0.004684,0.135419,-0.193203
74.333333,4.83196,3.937175,0.003854,0.132848,-0.188497
74.35,4.834321,3.937179,0.007047,0.134097,-0.193441
74.366667,4.832595,3.937143,0.005323,0.132462,-0.192341
74.383333,4.837348,3.937103,0.004587,0.133344,-0.191641
74.4,4.830769,3.937144,0.005016,0.132983,-0.192285
74.416667,4.832537,3.937135,0.004878,0.135679,-0.188746
74.433333,4.832176,3.937168,0.005568,0.134162,-0.191558
74.45,4.832261,3.937122,0.003787,0.135448,-0.193131
74.466667,4.830324,3.937115,0.005478,0.133745,-0.193455
74.483333,4.830473,3.93711,0.0048,0.132659,-0.191689
74.5,4.82879,3.937133,0.005651,0.133901,-0.190601
74.516667,4.832316,3.937107,0.005415,0.132315,-0.190666
74.533333,4.833317,3.937015,0.002056,0.13325,-0.191645
74.55,4.83728,3.937008,0.005705,0.134234,-0.193754
74.566667,4.834172,3.937102,0.005217,0.133468,-0.19251
74.583333,4.835697,3.937059,0.005767,0.133866,-0.188989
74.6,4.830892,3.937132,0.005183,0.134063,-0.193347
74.616667,4.832242,3.937036,0.003187,0.132946,-0.19116
74.633333,4.836641,3.936961,0.004068,0.132177,-0.191381
74.65,4.835046,3.937056,0.005662,0.133333,-0.188841
74.666667,4.834773,3.937036,0.006042,0.133691,-0.190757
74.683333,4.829641,3.937088,0.005843,0.132613,-0.191645
74.7,4.828793,3.937076,0.005244,0.133249,-0.189946
74.716667,4.833699,3.936995,0.003501,0.134228,-0.193008
74.733333,4.831361,3.937061,0.006749,0.131559,-0.194135
74.75,4.834103,3.937055,0.007604,0.134271,-0.189702
74.766667,4.833776,3.937028,0.00372,0.13549,-0.192442
74.783333,4.833134,3.93699,0.003696,0.133554,-0.192283
74.8,4.831412,3.936996,0.004882,0.133025,-0.192386
74.816667,4.832317,3.937028,0.00338,0.134072,-0.1914
74.833333,4.836891,3.936956,0.004157,0.132703,-0.191735
74.85,4.833175,3.936929,0.005365,0.135791,-0.190592
74.866667,4.834378,3.936936,0.005322,0.136282,-0.188868
74.883333,4.832701,3.936876,0.004031,0.13351,-0.192483
74.9,4.829873,3.93691,0.003532,0.131536,-0.193743
74.916667,4.835404,3.936926,0.003166,0.135533,-0.190988
74.933333,4.831534,3.936926,0.006191,0.135192,-0.193422
74.95,4.833538,3.936854,0.004899,0.133293,-0.192262
74.966667,4.832193,3.936856,0.00049,0.133127,-0.192155
74.983333,4.834482,3.936838,0.004317,0.13292,-0.192937
75,4.835256,3.936862,0.002554,0.133131,-0.19278
75.016667,4.833209,3.936785,0.004161,0.133915,-0.190985
75.033333,4.83502,3.936827,0.002993,0.131492,-0.192653
75.05,4.832537,3.936787,0.006253,0.134199,-0.19377
75.066667,4.8338,3.936777,0.003885,0.133001,-0.189952
75.083333,4.833858,3.936795,0.006502,0.130849,-0.192844
75.1,4.831377,3.936806,0.004845,0.134097,-0.193967
75.116667,4.830527,3.936847,0.002036,0.13144,-0.189539
75.133333,4.833782,3.936771,0.005531,0.132432,-0.19444
75.15,4.836988,3.936769,0.005796,0.131679,-0.191177
75.166667,4.833735,3.936745,0.004202,0.133757,-0.189208
75.183333,4.836127,3.930235,0.003508,0.173367,-0.244384
75.2,4.832365,3.930083,0.006737,0.173594,-0.243135
75.216667,4.832931,3.930016,0.003032,0.174404,-0.245969
75.233333,4.834565,3.92997,0.002065,0.174297,-0.24403
75.25,4.834749,3.929975,0.005474,0.178124,-0.241991
75.266667,4.834955,3.929955,0.006343,0.175118,-0.244722
75.283333,4.832795,3.929891,0.004782,0.175538,-0.243235
75.3,4.830399,3.929939,0.003031,0.173532,-0.244661
75.316667,4.834814,3.929842,0.004422,0.173399,-0.246143
75.333333,4.834262,3.929866,0.003752,0.17388,-0.241909
75.35,4.836796,3.929844,0.001294,0.174213,-0.24141
75.366667,4.834854,3.929806,0.004859,0.174186,-0.242658
75.383333,4.831472,3.929784,0.002186,0.173689,-0.244101
75.4,4.837066,3.929716,0.004882,0.172871,-0.242523
75.416667,4.833328,3.929761,0.004318,0.174822,-0.244206
75.433333,4.83555,3.929691,0.004246,0.17525,-0.243283
75.45,4.834112,3.929739,0.003638,0.17598,-0.243098
75.466667,4.834206,3.929654,0.005354,0.174384,-0.24367
75.483333,4.83395,3.929589,0.002846,0.172781,-0.244939
75.5,4.834584,3.929603,0.0045,0.175014,-0.243498
75.516667,4.83555,3.929568,0.004685,0.178655,-0.243911
75.533333,4.838239,3.929491,0.003304,0.175273,-0.24734
75.55,4.837226,3.929507,0.004528,0.174299,-0.244858
75.566667,4.837198,3.929498,0.002199,0.174171,-0.246352
75.583333,4.834683,3.929549,0.003104,0.17483,-0.24272
75.6,4.837162,3.929503,0.003696,0.176251,-0.242871
75.616667,4.834317,3.92943,0.003724,0.17676,-0.241301
75.633333,4.834751,3.929394,0.0062,0.171408,-0.244678
75.65,4.83458,3.929479,0.005402,0.175173,-0.242533
75.666667,4.834731,3.929384,0.002784,0.173596,-0.244744
75.683333,4.833765,3.935938,0.003912,0.135425,-0.191958
75.7,4.836624,3.936035,0.004803,0.136771,-0.193659
75.716667,4.835396,3.936045,0.005162,0.134417,-0.190347
75.733333,4.836477,3.936055,0.002607,0.132938,-0.190564
75.75,4.834104,3.936065,0.005388,0.134162,-0.191826
75.766667,4.836433,3.936033,0.005897,0.135888,-0.189931
75.783333,4.835923,3.936093,0.005278,0.135061,-0.192275
75.8,4.832271,3.93608,0.0032,0.1333,-0.192719
75.816667,4.835024,3.936031,0.004145,0.133995,-0.193655
75.833333,4.833638,3.936084,0.004295,0.133692,-0.190607
75.85,4.836815,3.936098,0.002992,0.135447,-0.193021
75.866667,4.834727,3.936116,0.003938,0.135643,-0.192187
75.883333,4.836421,3.936057,0.002903,0.135909,-0.192139
75.9,4.833867,3.936074,0.006377,0.131172,-0.192277
75.916667,4.83197,3.93609,0.006587,0.133819,-0.190429
75.933333,4.835579,3.936023,0.004656,0.134841,-0.191289
75.95,4.834414,3.936063,0.005824,0.133921,-0.191797
75.966667,4.833197,3.936081,0.003364,0.133565,-0.188034
75.983333,4.832154,3.936055,0.001929,0.134011,-0.193991
76,4.834661,3.93598,0.003694,0.136654,-0.192629
76.016667,4.838319,3.936027,0.00831,0.135552,-0.193616
76.033333,4.836204,3.936062,0.005424,0.136107,-0.18922
76.05,4.833972,3.936009,0.005225,0.132949,-0.193473
76.066667,4.832135,3.936046,0.004369,0.133128,-0.192165
76.083333,4.832351,3.935977,0.004387,0.133488,-0.193817
76.1,4.833897,3.936036,0.005584,0.136907,-0.192739
76.116667,4.833311,3.936058,0.004579,0.136771,-0.191805
76.133333,4.833211,3.936,0.006176,0.13533,-0.19198
76.15,4.829453,3.935935,0.004383,0.13184,-0.191511
76.166667,4.830582,3.935924,0.004642,0.134545,-0.190078
76.183333,4.831512,3.93597,0.002509,0.134824,-0.192838
76.2,4.833919,3.936,0.005913,0.134899,-0.189595
76.216667,4.835312,3.935927,0.006454,0.133745,-0.193015
76.233333,4.829844,3.935978,0.006523,0.135639,-0.191573
76.25,4.830947,3.935927,0.00725,0.132065,-0.192237
76.266667,4.834558,3.93592,0.005415,0.133332,-0.194008
76.283333,4.83467,3.935964,0.003895,0.133335,-0.193355
76.3,4.836025,3.935955,0.005449,0.132978,-0.194273
76.316667,4.827917,3.935948,0.003727,0.133163,-0.192386
76.333333,4.827227,3.93593,0.003457,0.133402,-0.194584
76.35,4.835354,3.935863,0.003947,0.134968,-0.193037
76.366667,4.831582,3.935938,0.00424,0.136034,-0.191258
76.383333,4.834778,3.935907,0.005504,0.133113,-0.192076
76.4,4.83222,3.935904,0.005481,0.133646,-0.19301
76.416667,4.831986,3.93586,0.005091,0.133478,-0.192811
76.433333,4.833034,3.935818,0.005826,0.134868,-0.190477
76.45,4.831059,3.935898,0.004365,0.135352,-0.192027
76.466667,4.834426,3.935849,0.006596,0.134481,-0.191076
76.483333,4.830279,3.935855,0.003109,0.133294,-0.195462
76.5,4.833868,3.935818,0.004709,0.131756,-0.195703
76.516667,4.835384,3.935789,0.002776,0.133967,-0.193934
76.533333,4.83387,3.935807,0.003461,0.132614,-0.191556
76.55,4.837364,3.935802,0.004625,0.136367,-0.193332
76.566667,4.829312,3.935752,0.00383,0.132578,-0.193242
76.583333,4.833537,3.935746,0.004538,0.133525,-0.195421
76.6,4.832078,3.935786,0.005436,0.133373,-0.191663
76.616667,4.832936,3.935796,0.002091,0.134025,-0.190243
76.633333,4.832896,3.935777,0.003547,0.135533,-0.192377
76.65,4.830107,3.935736,0.005504,0.134056,-0.192581
76.666667,4.832288,3.935731,0.002565,0.133325,-0.192643
76.683333,4.83126,3.93577,0.004543,0.135003,-0.194037
76.7,4.835947,3.935727,0.004765,0.133678,-0.192893
76.716667,4.830135,3.935789,0.004435,0.135531,-0.19189
76.733333,4.834881,3.935639,0.004027,0.132984,-0.192407
76.75,4.834621,3.935662,0.004433,0.133327,-0.193499
76.766667,4.831205,3.929163,0.004897,0.171881,-0.242426
76.783333,4.835214,3.928991,0.004932,0.174403,-0.243122
76.8,4.834958,3.928975,0.003926,0.176676,-0.242623
76.816667,4.835113,3.928882,0.003453,0.173917,-0.244209
76.833333,4.83544,3.928865,0.004238,0.174787,-0.242851
76.85,4.832695,3.928882,0.004814,0.176145,-0.246572
76.866667,4.833007,3.928812,0.004566,0.174331,-0.242812
76.883333,4.834265,3.928825,0.006045,0.173902,-0.246783
76.9,4.832064,3.928784,0.005945,0.174816,-0.243851
76.916667,4.836021,3.928712,0.003583,0.17639,-0.243947
76.933333,4.833069,3.928722,0.004243,0.173238,-0.241752
76.95,4.836845,3.928689,0.006035,0.176021,-0.244879
76.966667,4.834781,3.928702,0.003514,0.176824,-0.24278
76.983333,4.832911,3.92868,0.003817,0.173715,-0.245909
77,4.833481,3.928642,0.004923,0.173234,-0.244015
77.016667,4.834832,3.928587,0.004093,0.173553,-0.243792
77.033333,4.835812,3.928673,0.005931,0.175547,-0.244878
77.05,4.835825,3.928578,0.002985,0.174059,-0.244865
77.066667,4.830131,3.928589,0.00335,0.174738,-0.244385
77.083333,4.834353,3.928544,0.005448,0.170699,-0.243144
77.1,4.832867,3.928505,0.002167,0.173557,-0.243962
77.116667,4.835641,3.928509,0.00614,0.173474,-0.242925
77.133333,4.834383,3.928464,0.002921,0.174772,-0.24371
77.15,4.834673,3.928425,0.005326,0.172557,-0.245663
77.166667,4.8327,3.928437,0.005611,0.174911,-0.241599
77.183333,4.834202,3.92842,0.004407,0.175007,-0.245181
77.2,4.834781,3.928339,0.003804,0.175456,-0.241966
77.216667,4.834744,3.928385,0.003144,0.173525,-0.243599
77.233333,4.834412,3.928347,0.002307,0.174159,-0.242526
77.25,4.830792,3.928391,0.000991,0.173446,-0.24528
77.266667,4.830607,3.93486,0.004219,0.132914,-0.195377
77.283333,4.836229,3.934988,0.005651,0.134909,-0.19214
77.3,4.834867,3.93502,0.005523,0.133108,-0.190408
77.316667,4.831552,3.935049,0.001689,0.133658,-0.192114
77.333333,4.829466,3.935052,0.002392,0.13324,-0.191226
77.35,4.832956,3.93499,0.003634,0.132952,-0.193924
77.366667,4.835151,3.935086,0.005044,0.132795,-0.19196
77.383333,4.835101,3.93504,0.004744,0.135051,-0.191614
77.4,4.834996,3.93503,0.004979,0.133307,-0.191426
77.416667,4.829578,3.935039,0.00524,0.131086,-0.192011
77.433333,4.833892,3.934959,0.00416,0.132585,-0.193496
77.45,4.834974,3.935028,0.005095,0.134465,-0.192638
77.466667,4.83473,3.935048,0.004294,0.133674,-0.193128
77.483333,4.833813,3.935029,0.004827,0.130631,-0.194092
77.5,4.830549,3.935014,0.003953,0.133353,-0.190586
77.516667,4.831182,3.934976,0.003082,0.131292,-0.193114
77.533333,4.83549,3.934989,0.004315,0.13594,-0.193991
77.55,4.836584,3.934989,0.006426,0.134108,-0.193391
77.566667,4.834125,3.935001,0.005263,0.132977,-0.192449
77.583333,4.826441,3.935034,0.003036,0.133423,-0.191731
77.6,4.828354,3.935007,0.002321,0.130469,-0.191481
77.616667,4.838294,3.934957,0.006949,0.133178,-0.189764
77.633333,4.835903,3.934968,0.005273,0.135511,-0.190372
77.65,4.834735,3.934977,0.004484,0.133491,-0.191023
77.666667,4.832281,3.934991,0.003087,0.131598,-0.195325
77.683333,4.830374,3.935037,0.004748,0.133125,-0.190934
77.7,4.836699,3.934906,0.005051,0.132698,-0.19104
77.716667,4.835843,3.934936,0.004567,0.132405,-0.192163
77.733333,4.838082,3.934865,0.004118,0.131593,-0.191105
77.75,4.832014,3.934946,0.003867,0.132933,-0.190249
77.766667,4.8285,3.93497,0.000656,0.131958,-0.193334
77.783333,4.83445,3.934897,0.004704,0.132603,-0.192571
77.8,4.836071,3.93489,0.005653,0.132593,-0.191885
77.816667,4.835852,3.934824,0.006163,0.134265,-0.193215
77.833333,4.833609,3.934901,0.005309,0.132276,-0.190806
77.85,4.834218,3.934806,0.004455,0.134461,-0.192838
77.866667,4.835488,3.934838,0.004163,0.133928,-0.191828
77.883333,4.83525,3.934823,0.003541,0.136742,-0.190024
77.9,4.835978,3.934899,0.006016,0.135366,-0.193221
77.916667,4.829891,3.934865,0.004181,0.135635,-0.190299
77.933333,4.828327,3.934902,0.001748,0.132823,-0.192807
77.95,4.831073,3.934858,0.004827,0.133061,-0.190454
77.966667,4.835669,3.934802,0.002973,0.132585,-0.190823
77.983333,4.834044,3.934877,0.005375,0.132593,-0.194306
78,4.83418,3.934853,0.003597,0.13404,-0.191986
78.016667,4.82869,3.93487,0.004028,0.136832,-0.192853
78.033333,4.834608,3.934769,0.004322,0.133992,-0.192537
78.05,4.83679,3.934756,0.004131,0.132624,-0.191344
78.066667,4.834645,3.934755,0.005574,0.135907,-0.193049
78.083333,4.831819,3.934829,0.006255,0.131898,-0.193405
78.1,4.830616,3.934846,0.006458,0.134369,-0.190922
78.116667,4.832137,3.934777,0.003309,0.133234,-0.192658
78.133333,4.836081,3.934723,0.002069,0.13305,-0.19591
78.15,4.83532,3.93476,0.004526,0.135397,-0.192338
78.166667,4.835233,3.934747,0.003279,0.133475,-0.19282
78.183333,4.830548,3.934742,0.004521,0.135592,-0.191024
78.2,4.833253,3.93473,0.004015,0.134384,-0.189401
78.216667,4.836587,3.934756,0.005299,0.132869,-0.19294
78.233333,4.836358,3.93482,0.003453,0.135023,-0.192309
78.25,4.835243,3.934688,0.004908,0.134087,-0.190626
78.266667,4.829231,3.93477,0.002475,0.133086,-0.193141
78.283333,4.829046,3.934718,0.004328,0.133608,-0.188804
78.3,4.835494,3.934728,0.00469,0.134344,-0.191102
78.316667,4.83466,3.934657,0.003874,0.135605,-0.19482
78.333333,4.833929,3.934679,0.005503,0.133375,-0.192841
78.35,4.830141,3.819779,-0.001436,0.806163,-1.083178
78.366667,4.83434,3.816749,-0.000059,0.818282,-1.099681
78.383333,4.833498,3.816128,-0.00066,0.821364,-1.10273
78.4,4.835456,3.815601,-0.001371,0.818115,-1.09961
78.416667,4.837191,3.815288,-0.002742,0.819556,-1.100667
78.433333,4.832751,3.815047,-0.003384,0.816806,-1.098605
78.45,4.833318,3.814601,-0.002777,0.817438,-1.097089
78.466667,4.832965,3.814016,0.001069,0.82029,-1.101495
78.483333,4.837164,3.813844,-0.000219,0.821672,-1.100145
78.5,4.836511,3.813539,-0.003716,0.820922,-1.098116
78.516667,4.833939,3.813321,-0.002022,0.816088,-1.099846
78.533333,4.834145,3.81301,-0.000766,0.820231,-1.099482
78.55,4.836285,3.812787,-0.002656,0.816627,-1.100029
78.566667,4.834776,3.812495,-0.002451,0.820458,-1.101466
78.583333,4.834195,3.812265,-0.000016,0.819056,-1.104209
78.6,4.833128,3.812146,-0.000082,0.817791,-1.104654
78.616667,4.83405,3.81188,-0.001293,0.819541,-1.101487
78.633333,4.836408,3.811504,-0.002994,0.819805,-1.103154
78.65,4.834829,3.811431,-0.002079,0.818119,-1.100101
78.666667,4.835862,3.811168,-0.002928,0.817979,-1.102575
78.683333,4.835441,3.810825,-0.003417,0.818152,-1.102856
78.7,4.830095,3.81089,-0.003855,0.817768,-1.101131
78.716667,4.834933,3.81049,-0.000351,0.818874,-1.102813
78.733333,4.836382,3.810201,-0.00503,0.819798,-1.102912
78.75,4.834449,3.810064,-0.003445,0.820401,-1.101075
78.766667,4.835319,3.810024,-0.001748,0.819384,-1.101322
78.783333,4.83067,3.809984,-0.003039,0.816576,-1.101849
78.8,4.833476,3.809629,-0.004425,0.819631,-1.101384
78.816667,4.835167,3.809402,-0.001219,0.820376,-1.103528
78.833333,4.836508,3.809151,0.000039,0.819866,-1.101384
78.85,4.829103,3.809271,-0.004085,0.818175,-1.100757
78.866667,4.832951,3.808961,-0.005464,0.820536,-1.103236
78.883333,4.835052,3.808515,-0.002382,0.82029,-1.103745
78.9,4.837718,3.80838,-0.001682,0.819777,-1.104001
78.916667,4.83597,3.808403,-0.00407,0.819948,-1.098449
78.933333,4.830592,3.808437,-0.002925,0.818869,-1.101587
78.95,4.834347,3.808033,-0.005338,0.819078,-1.10291
78.966667,4.835728,3.807831,0.000936,0.821629,-1.106577
78.983333,4.835536,3.807808,-0.001981,0.818369,-1.100808
79,4.835638,3.807618,-0.00145,0.81901,-1.102556
79.016667,4.83514,3.807472,-0.004666,0.817933,-1.102761
79.033333,4.829086,3.807505,-0.001962,0.82016,-1.100883
79.05,4.833351,3.807255,-0.00276,0.816778,-1.101858
79.066667,4.836994,3.806832,-0.00433,0.8205,-1.10449
79.083333,4.838683,3.806854,-0.001903,0.819823,-1.103447
79.1,4.833767,3.806784,-0.001143,0.817696,-1.103369
79.116667,4.831777,3.806683,-0.002572,0.819805,-1.101907
79.133333,4.83408,3.806575,-0.004753,0.816501,-1.104811
79.15,4.834947,3.806327,-0.000275,0.820947,-1.103422
79.166667,4.838266,3.80616,-0.001598,0.820645,-1.104639
79.183333,4.833929,3.806194,-0.003568,0.819163,-1.102761
79.2,4.836233,3.805972,-0.002041,0.817956,-1.104659
79.216667,4.835238,3.805767,-0.003802,0.818996,-1.103299
79.233333,4.838184,3.805549,-0.001268,0.81934,-1.100871
79.25,4.837998,3.805698,-0.004842,0.817326,-1.105617
79.266667,4.835547,3.805403,-0.00054,0.817525,-1.103705
79.283333,4.83319,3.805475,-0.001839,0.817771,-1.102273
79.3,4.832444,3.805427,-0.004155,0.820217,-1.10266
79.316667,4.837357,3.80507,-0.003443,0.82095,-1.103725
79.333333,4.837553,3.804772,-0.002524,0.82089,-1.105971
79.35,4.835776,3.804815,-0.004668,0.81543,-1.105823
79.366667,4.836259,3.804876,-0.001917,0.818093,-1.101908
79.383333,4.83471,3.804749,-0.004619,0.817153,-1.10204
79.4,4.837092,3.804526,-0.001514,0.820948,-1.104342
79.416667,4.836542,3.804445,-0.003968,0.819831,-1.104561
79.433333,4.834548,3.80446,-0.002793,0.817918,-1.105329
79.45,4.836949,3.804239,-0.002605,0.816777,-1.103325
79.466667,4.836271,3.804124,-0.002471,0.8149,-1.102563
79.483333,4.834399,3.804088,-0.001855,0.81738,-1.100672
79.5,4.837661,3.803952,-0.001052,0.819454,-1.103948
79.516667,4.833896,3.803769,-0.002671,0.818816,-1.103422
79.533333,4.833575,3.803714,-0.002048,0.819107,-1.103247
79.55,4.833708,3.803635,-0.001885,0.819442,-1.10503
79.566667,4.83578,3.803553,-0.000648,0.817721,-1.103309
79.583333,4.837802,3.80342,-0.003093,0.819164,-1.10528
79.6,4.834257,3.803254,0.000038,0.819591,-1.103934
79.616667,4.834241,3.803287,-0.002527,0.818023,-1.101845
79.633333,4.832054,3.803233,-0.002296,0.816363,-1.1042
79.65,4.835013,3.803077,-0.002208,0.8208,-1.104786
79.666667,4.836224,3.802799,-0.001119,0.820499,-1.104589
79.683333,4.836307,3.802957,-0.002313,0.820064,-1.101619
79.7,4.833984,3.802729,-0.00183,0.817958,-1.105892
79.716667,4.83453,3.802662,-0.001967,0.819246,-1.101172
79.733333,4.834461,3.802659,-0.003533,0.818405,-1.104047
79.75,4.837446,3.802331,-0.003056,0.821014,-1.103598
79.766667,4.836563,3.802276,-0.001986,0.819483,-1.100271
79.783333,4.834576,3.802255,-0.002466,0.816547,-1.104525
79.8,4.834908,3.802194,-0.003911,0.816878,-1.103567
79.816667,4.831237,3.802178,-0.003043,0.817348,-1.102319
79.833333,4.835955,3.80201,-0.001126,0.818676,-1.103755
79.85,4.837007,3.801689,-0.004487,0.819603,-1.103399
79.866667,4.831744,3.801889,-0.003693,0.821608,-1.102777
79.883333,4.835855,3.801656,-0.001251,0.818557,-1.104358
79.9,4.833808,3.80142,-0.001241,0.821664,-1.103824
79.916667,4.835053,3.801558,-0.000568,0.819837,-1.107339
79.933333,4.83121,3.801747,-0.00298,0.821769,-1.099304
79.95,4.835541,3.80129,-0.002144,0.818644,-1.105571
79.966667,4.830687,3.801122,-0.004451,0.821169,-1.101834
79.983333,4.833425,3.801194,-0.004945,0.818901,-1.103389
80,4.835608,3.800901,-0.002116,0.820889,-1.104967
80.016667,4.834462,3.801119,-0.000124,0.819859,-1.104725
80.033333,4.833706,3.801011,-0.002436,0.816606,-1.10676
80.05,4.832697,3.800733,-0.00313,0.819478,-1.103105
80.066667,4.830303,3.800849,-0.004529,0.817377,-1.102285
80.083333,4.838715,3.800484,-0.00007,0.81882,-1.105149
80.1,4.83616,3.800453,-0.003648,0.820351,-1.106604
80.116667,4.833302,3.800649,-0.004518,0.819509,-1.10067
80.133333,4.829612,3.800578,-0.004843,0.817308,-1.103154
80.15,4.832627,3.800393,-0.001505,0.819618,-1.106828
80.166667,4.837215,3.799996,-0.000276,0.818476,-1.103647
80.183333,4.838259,3.799868,-0.00182,0.8203,-1.10574
80.2,4.835393,3.800015,-0.004593,0.818855,-1.10378
80.216667,4.832682,3.800148,-0.00514,0.818839,-1.103133
80.233333,4.832878,3.800046,-0.004781,0.819295,-1.103746
80.25,4.833017,3.799773,-0.001686,0.823199,-1.106075
80.266667,4.836193,3.79956,-0.002775,0.821537,-1.107139
80.283333,4.834296,3.79954,-0.003163,0.81857,-1.105341
80.3,4.831563,3.799728,-0.00428,0.818536,-1.106058
80.316667,4.833177,3.799536,-0.004238,0.815478,-1.105052
80.333333,4.833856,3.799314,-0.000669,0.819635,-1.105566
80.35,4.835864,3.799195,0.000028,0.820226,-1.10532
80.366667,4.835129,3.799364,-0.001707,0.821638,-1.101897
80.383333,4.834701,3.799113,-0.002863,0.818691,-1.10712
80.4,4.831012,3.799251,-0.002675,0.817364,-1.102494
80.416667,4.832854,3.799085,-0.001654,0.820039,-1.104804
80.433333,4.835172,3.798778,-0.004145,0.819203,-1.106126
80.45,4.835082,3.798632,-0.001868,0.819246,-1.107176
80.466667,4.832329,3.798937,-0.002278,0.8169,-1.102811
80.483333,4.831279,3.798969,-0.001609,0.819038,-1.104122
80.5,4.83038,3.798764,-0.002154,0.821159,-1.104515
80.516667,4.836766,3.798532,-0.002606,0.820551,-1.107361
80.533333,4.835658,3.798415,-0.000102,0.821434,-1.103678
80.55,4.829498,3.798605,-0.002267,0.819457,-1.104344
80.566667,4.833329,3.79833,-0.000884,0.815708,-1.106689
80.583333,4.836043,3.797996,-0.00062,0.820484,-1.107823
80.6,4.835492,3.798177,-0.003195,0.818703,-1.105557
80.616667,4.839515,3.797992,-0.001826,0.818726,-1.108162
80.633333,4.832444,3.798173,-0.001777,0.82024,-1.103944
80.65,4.834062,3.798168,-0.004383,0.816479,-1.103962
80.666667,4.831982,3.797893,-0.005155,0.817124,-1.109382
80.683333,4.837445,3.797902,-0.001428,0.820619,-1.105861
80.7,4.835126,3.797588,-0.004214,0.821865,-1.105227
80.716667,4.831408,3.798006,-0.002239,0.818293,-1.103046
80.733333,4.834009,3.797676,-0.003994,0.818284,-1.102992
80.75,4.831163,3.797538,-0.004704,0.819752,-1.102657
80.766667,4.837177,3.7975,-0.002234,0.819806,-1.107255
80.783333,4.83298,3.797451,-0.00131,0.820334,-1.104981
80.8,4.83066,3.79757,-0.001985,0.819839,-1.104895
80.816667,4.833716,3.797151,-0.004757,0.819092,-1.106542
