time,vbus,vbat,ibus,iloa,ibat
26.05,4.812069,3.963911,0.463971,0.390653,0.057048
26.066667,4.812588,3.964064,0.467932,0.390086,0.058169
26.083333,4.812736,3.964192,0.468008,0.388351,0.06105
26.1,4.815002,3.964301,0.465595,0.384515,0.059204
26.116667,4.81711,3.963973,0.462216,0.387268,0.053401
26.133333,4.812014,3.963939,0.457947,0.386548,0.055104
26.15,4.811528,3.963269,0.46031,0.388309,0.047085
26.166667,4.816121,3.962612,0.451744,0.388468,0.040141
26.183333,4.817335,3.962019,0.439705,0.38695,0.02886
26.2,4.817338,3.961325,0.431769,0.388105,0.017997
26.216667,4.815254,3.960242,0.425067,0.387298,0.007958
26.233333,4.815166,3.959246,0.418511,0.390857,-0.005176
26.25,4.815247,3.958737,0.414801,0.389091,-0.009644
26.266667,4.818482,3.959453,0.419415,0.387555,-0.002288
26.283333,4.817193,3.961521,0.437353,0.388644,0.024468
26.3,4.813918,3.96367,0.463414,0.385349,0.051325
26.316667,4.813617,3.965464,0.482527,0.387423,0.082129
26.333333,4.811058,3.967185,0.501444,0.388961,0.103237
26.35,4.816816,3.968887,0.516159,0.387009,0.121209
26.366667,4.816246,3.970491,0.53528,0.384104,0.142708
26.383333,4.812473,3.972004,0.554021,0.386592,0.166256
26.4,4.812813,3.973529,0.56766,0.386152,0.188138
26.416667,4.813518,3.974798,0.582569,0.388048,0.199517
26.433333,4.814352,3.976254,0.59199,0.385621,0.217075
26.45,4.812734,3.977429,0.605233,0.385814,0.230342
26.466667,4.814051,3.978471,0.613599,0.386763,0.245063
26.483333,4.811371,3.979367,0.628436,0.386925,0.257883
26.5,4.810332,3.980379,0.639271,0.38813,0.269424
26.516667,4.814308,3.980793,0.641064,0.387386,0.272646
26.533333,4.814725,3.981206,0.645374,0.388614,0.277561
26.55,4.812698,3.981836,0.651878,0.390119,0.285596
26.566667,4.809942,3.982429,0.663723,0.391085,0.291755
26.583333,4.812203,3.982583,0.663614,0.393099,0.293185
26.6,4.811648,3.982823,0.660921,0.390737,0.297262
26.616667,4.81325,3.98296,0.660633,0.391594,0.295508
26.633333,4.81323,3.983103,0.659759,0.388605,0.290625
26.65,4.811208,3.983325,0.662045,0.387869,0.298725
26.666667,4.811695,3.982941,0.657814,0.387535,0.293408
26.683333,4.814427,3.982229,0.652435,0.387987,0.280724
26.7,4.811754,3.982167,0.648039,0.387221,0.277516
26.716667,4.814693,3.981628,0.637559,0.386781,0.272077
26.733333,4.811143,3.981058,0.632995,0.386232,0.267181
26.75,4.810582,3.980183,0.625476,0.388933,0.253336
26.766667,4.812963,3.97944,0.612588,0.386314,0.243388
26.783333,4.813681,3.978473,0.600532,0.382026,0.229504
26.8,4.811629,3.977247,0.589347,0.387891,0.213704
26.816667,4.811233,3.976249,0.580806,0.387597,0.202084
26.833333,4.811034,3.975064,0.566571,0.384676,0.184891
26.85,4.814614,3.973508,0.546307,0.384098,0.164327
26.866667,4.816686,3.971781,0.529328,0.385547,0.136934
26.883333,4.814673,3.970365,0.515852,0.391369,0.116714
26.9,4.813362,3.97054,0.520827,0.391554,0.130704
26.916667,4.811202,3.972093,0.542405,0.392154,0.148919
26.933333,4.813003,3.973698,0.557424,0.387927,0.167355
26.95,4.814108,3.975324,0.570056,0.385741,0.187792
26.966667,4.815247,3.976729,0.584623,0.387236,0.205675
26.983333,4.811399,3.977877,0.602743,0.389459,0.223783
27,4.811067,3.979222,0.615449,0.388541,0.243692
27.016667,4.811393,3.980476,0.627364,0.3891,0.254796
27.033333,4.811196,3.981672,0.636393,0.387203,0.271685
27.05,4.812497,3.982548,0.645777,0.384847,0.279306
27.066667,4.810937,3.983237,0.656993,0.390487,0.294261
27.083333,4.811728,3.984095,0.664063,0.387198,0.304903
27.1,4.812821,3.984547,0.667136,0.387118,0.306221
27.116667,4.813113,3.984779,0.670388,0.391587,0.306177
27.133333,4.815464,3.98518,0.674456,0.391045,0.310764
27.15,4.810675,3.985858,0.681331,0.39304,0.320053
27.166667,4.808576,3.98611,0.688202,0.391667,0.327071
27.183333,4.810245,3.986088,0.687699,0.391059,0.322161
27.2,4.812951,3.985769,0.682218,0.391413,0.317388
27.216667,4.812917,3.986186,0.681195,0.388267,0.318551
27.233333,4.811961,3.985793,0.68057,0.390751,0.315137
27.25,4.808723,3.985897,0.682017,0.388959,0.320072
27.266667,4.811125,3.985458,0.674638,0.38809,0.310136
27.283333,4.814228,3.98474,0.663441,0.387095,0.301186
27.3,4.815521,3.983928,0.655127,0.390025,0.289296
27.316667,4.813124,3.983687,0.649268,0.388973,0.286754
27.333333,4.809318,3.982847,0.645328,0.393529,0.274599
27.35,4.810828,3.981885,0.632803,0.388975,0.261252
27.366667,4.81468,3.98077,0.618295,0.387535,0.243699
27.383333,4.814851,3.979525,0.602693,0.389446,0.227075
27.4,4.81547,3.978328,0.591374,0.38953,0.212077
27.416667,4.81116,3.977039,0.582379,0.392529,0.197055
27.433333,4.813028,3.975804,0.565656,0.386529,0.179906
27.45,4.814768,3.974158,0.542945,0.389103,0.158474
27.466667,4.815148,3.972548,0.527057,0.387881,0.135055
27.483333,4.814174,3.970893,0.510797,0.385867,0.116155
27.5,4.813211,3.968852,0.492121,0.38994,0.092571
27.516667,4.814456,3.966834,0.470218,0.388132,0.066196
27.533333,4.816168,3.964906,0.449782,0.388251,0.035029
27.55,4.817104,3.964445,0.444971,0.38614,0.033067
27.566667,4.816432,3.965485,0.462698,0.387548,0.049953
27.583333,4.815373,3.966483,0.468864,0.389973,0.061407
27.6,4.816381,3.967335,0.481878,0.388722,0.07206
27.616667,4.816598,3.967979,0.487024,0.387836,0.081778
27.633333,4.815796,3.968528,0.495258,0.388017,0.08928
27.65,4.814881,3.968947,0.499127,0.392744,0.094196
27.666667,4.810651,3.969525,0.509307,0.391632,0.104275
27.683333,4.812619,3.96987,0.513689,0.39118,0.112633
27.7,4.81356,3.970131,0.511178,0.388611,0.109952
27.716667,4.813231,3.970027,0.510702,0.389913,0.112098
27.733333,4.814781,3.969883,0.510926,0.394003,0.104579
27.75,4.812833,3.969895,0.510563,0.392299,0.111242
27.766667,4.811929,3.969768,0.510001,0.38874,0.109145
27.783333,4.813267,3.969456,0.503805,0.387562,0.102164
27.8,4.81713,3.968904,0.497087,0.384331,0.096711
27.816667,4.816413,3.968448,0.491879,0.387915,0.090385
27.833333,4.813487,3.967843,0.48932,0.388343,0.083555
27.85,4.814775,3.967027,0.47757,0.386521,0.070471
27.866667,4.815238,3.965944,0.463359,0.386025,0.058623
27.883333,4.819629,3.964608,0.455225,0.39021,0.037278
27.9,4.818739,3.96352,0.442954,0.390061,0.027083
27.916667,4.816104,3.962381,0.431044,0.389627,0.011609
27.933333,4.81513,3.961078,0.41694,0.38582,-0.000951
27.95,4.813756,3.959669,0.401997,0.388961,-0.020835
27.966667,4.817966,3.957983,0.384773,0.386261,-0.044719
27.983333,4.815567,3.956268,0.367628,0.387169,-0.065391
28,4.812634,3.954422,0.350627,0.387241,-0.087738
28.016667,4.815388,3.96098,0.331127,0.296878,0.005415
28.033333,4.815269,3.967111,0.322219,0.221455,0.087355
28.05,4.816375,3.968577,0.340941,0.223432,0.106188
28.066667,4.815894,3.970075,0.359493,0.224794,0.124709
28.083333,4.81449,3.9716,0.373497,0.225187,0.148316
28.1,4.816275,3.972618,0.388408,0.22826,0.162634
28.116667,4.815041,3.974034,0.400753,0.226073,0.17886
28.133333,4.814804,3.975264,0.41406,0.225394,0.189851
28.15,4.814921,3.976152,0.423634,0.226236,0.202153
28.166667,4.811091,3.977236,0.435263,0.225311,0.220296
28.183333,4.811075,3.978202,0.445271,0.223718,0.233212
28.2,4.812151,3.97893,0.449664,0.22206,0.239557
28.216667,4.813639,3.979721,0.453153,0.222937,0.245522
28.233333,4.814007,3.980242,0.458548,0.219945,0.255022
28.25,4.81237,3.980594,0.462822,0.224871,0.26016
28.266667,4.813241,3.980833,0.466868,0.22462,0.26519
28.283333,4.814884,3.980835,0.469296,0.22622,0.258705
28.3,4.814021,3.980958,0.466665,0.223849,0.258807
28.316667,4.814215,3.980926,0.467829,0.226902,0.257266
28.333333,4.811596,3.980824,0.466454,0.22637,0.259448
28.35,4.811749,3.980279,0.462217,0.227855,0.249367
28.366667,4.812633,3.979989,0.45457,0.227491,0.245746
28.383333,4.812516,3.979504,0.449993,0.228177,0.237468
28.4,4.816147,3.978858,0.44132,0.227037,0.22468
28.416667,4.811606,3.978349,0.437802,0.226876,0.224673
28.433333,4.809951,3.977813,0.428739,0.222987,0.214566
28.45,4.813097,3.976907,0.416424,0.219041,0.202913
28.466667,4.815577,3.976303,0.407183,0.221828,0.192853
28.483333,4.813311,3.977331,0.421099,0.222147,0.206296
28.5,4.81381,3.979366,0.445625,0.222341,0.232987
28.516667,4.812687,3.981033,0.465058,0.2264,0.259312
28.533333,4.812748,3.982658,0.484822,0.230212,0.279852
28.55,4.815101,3.98452,0.502687,0.226686,0.298716
28.566667,4.814385,3.986415,0.518505,0.225683,0.325588
28.583333,4.811134,3.988024,0.541479,0.226654,0.345399
28.6,4.811403,3.989728,0.555829,0.226285,0.367149
28.616667,4.81113,3.991031,0.573284,0.227137,0.384609
28.633333,4.813265,3.992397,0.580887,0.228123,0.398342
28.65,4.812319,3.993711,0.594629,0.225377,0.415269
28.666667,4.810063,3.994852,0.611287,0.226905,0.433956
28.683333,4.810168,3.996013,0.619196,0.225936,0.444702
28.7,4.807124,3.997306,0.633085,0.224419,0.459984
28.716667,4.81164,3.997805,0.638674,0.224911,0.461771
28.733333,4.810785,3.998384,0.645225,0.231132,0.468906
28.75,4.808423,3.999192,0.654742,0.229983,0.477109
28.766667,4.809714,3.9998,0.659148,0.228708,0.489468
28.783333,4.811068,4.000504,0.659314,0.22687,0.494072
28.8,4.813234,4.000597,0.660055,0.224577,0.492065
28.816667,4.815394,4.000664,0.654989,0.22507,0.489065
28.833333,4.811489,4.001106,0.665377,0.226119,0.497144
28.85,4.811415,4.001174,0.664965,0.224668,0.497748
28.866667,4.811875,4.000876,0.661192,0.231532,0.488198
28.883333,4.813768,4.00057,0.657953,0.225516,0.486676
28.9,4.813243,4.00042,0.654688,0.226677,0.480435
28.916667,4.811949,4.00011,0.647042,0.226579,0.479186
28.933333,4.811388,3.999689,0.641911,0.226142,0.471221
28.95,4.810865,3.999034,0.635064,0.226721,0.466613
28.966667,4.812115,3.998098,0.623295,0.225966,0.449875
28.983333,4.812577,3.997389,0.611778,0.225681,0.437723
29,4.812913,3.996639,0.601884,0.222716,0.426721
29.016667,4.810459,3.995491,0.591451,0.224834,0.412219
29.033333,4.809218,3.994269,0.581241,0.229158,0.396636
29.05,4.810474,3.993172,0.562904,0.226246,0.379306
29.066667,4.813256,3.991642,0.548556,0.224283,0.358503
29.083333,4.813214,3.990272,0.531025,0.222411,0.339075
29.1,4.812067,3.986874,0.519551,0.249281,0.295681
29.116667,4.811099,3.985619,0.522826,0.270616,0.282022
29.133333,4.810545,3.987286,0.541552,0.268019,0.297004
29.15,4.811042,3.988973,0.559054,0.266579,0.321049
29.166667,4.812214,3.990152,0.574441,0.269303,0.334906
29.183333,4.812344,3.991467,0.591601,0.269779,0.358289
29.2,4.810535,3.992645,0.604704,0.26992,0.370624
29.216667,4.811276,3.993971,0.616638,0.267298,0.38642
29.233333,4.813688,3.995007,0.625937,0.265559,0.398724
29.25,4.81197,3.996212,0.635946,0.269939,0.415807
29.266667,4.81073,3.997159,0.647667,0.269966,0.426107
29.283333,4.810627,3.997886,0.660282,0.269463,0.43778
29.3,4.810277,3.998982,0.664602,0.26689,0.453439
29.316667,4.812791,3.999637,0.665086,0.265214,0.454553
29.333333,4.814416,4.000167,0.673013,0.262793,0.462442
29.35,4.810198,4.000733,0.681306,0.265053,0.471168
29.366667,4.811007,4.000762,0.685926,0.269002,0.470205
29.383333,4.811414,4.001077,0.683065,0.267512,0.473451
29.4,4.811868,4.001259,0.683987,0.264961,0.470094
29.416667,4.812333,4.001388,0.68228,0.262713,0.471692
29.433333,4.813071,4.001499,0.683023,0.263302,0.477367
29.45,4.810246,4.001358,0.682505,0.266151,0.476124
29.466667,4.810275,4.000994,0.679096,0.265464,0.465681
29.483333,4.81124,4.000617,0.673929,0.263537,0.457194
29.5,4.812812,3.999782,0.664913,0.268514,0.448806
29.516667,4.811135,3.998999,0.659759,0.268925,0.438287
29.533333,4.806949,3.9986,0.655653,0.268969,0.433018
29.55,4.81271,3.997542,0.644128,0.270339,0.418279
29.566667,4.813436,3.996994,0.629255,0.261585,0.406209
29.583333,4.811713,3.995749,0.616336,0.267295,0.392942
29.6,4.813409,3.996744,0.608482,0.244531,0.409222
29.616667,4.80996,3.997471,0.597046,0.225291,0.417418
29.633333,4.812894,3.995986,0.576886,0.227159,0.398058
29.65,4.811963,3.994698,0.562914,0.222571,0.377706
29.666667,4.813953,3.992922,0.546523,0.226001,0.353464
29.683333,4.812295,3.991177,0.528053,0.228048,0.329929
29.7,4.810398,3.989444,0.514518,0.227243,0.310392
29.716667,4.811181,3.987579,0.492576,0.23291,0.285945
29.733333,4.814387,3.985859,0.469757,0.228722,0.260579
29.75,4.814413,3.984226,0.451935,0.227105,0.23794
29.766667,4.81315,3.983685,0.451226,0.230672,0.234389
29.783333,4.812293,3.984696,0.464219,0.231244,0.248586
29.8,4.813323,3.985804,0.475215,0.226458,0.264729
29.816667,4.816139,3.98671,0.476927,0.224256,0.273978
29.833333,4.814729,3.987356,0.486052,0.22672,0.282342
29.85,4.812967,3.988011,0.498692,0.228569,0.294852
29.866667,4.811309,3.988605,0.503734,0.228418,0.301111
29.883333,4.811336,3.98889,0.509751,0.229562,0.304191
29.9,4.813201,3.989269,0.509337,0.227946,0.305922
29.916667,4.81355,3.989408,0.510391,0.229004,0.307199
29.933333,4.81473,3.989472,0.513426,0.230499,0.31142
29.95,4.811217,3.989414,0.516137,0.229981,0.312296
29.966667,4.810608,3.98948,0.512626,0.230767,0.312211
29.983333,4.810433,3.989295,0.508654,0.225715,0.308821
30,4.815528,3.988871,0.503292,0.228156,0.301534
30.016667,4.814757,3.988335,0.500404,0.229125,0.296681
30.033333,4.81242,3.987698,0.495187,0.232113,0.285967
30.05,4.814002,3.987348,0.486513,0.22698,0.28446
30.066667,4.812134,3.986556,0.477636,0.224189,0.268489
30.083333,4.814957,3.985518,0.466645,0.227417,0.255816
30.1,4.813267,3.984438,0.453788,0.227238,0.240646
30.116667,4.811167,3.983174,0.446188,0.230617,0.225902
30.133333,4.813044,3.981861,0.432103,0.229094,0.212398
30.15,4.813255,3.980526,0.415198,0.228301,0.193473
30.166667,4.815184,3.979308,0.398696,0.225717,0.17194
30.183333,4.813695,3.977752,0.383917,0.225287,0.157866
30.2,4.813041,3.975993,0.367781,0.229622,0.135316
30.216667,4.815565,3.974224,0.350909,0.227714,0.112052
30.233333,4.812769,3.972419,0.330599,0.227366,0.08939
30.25,4.813441,3.971646,0.326042,0.230883,0.074694
30.266667,4.814517,3.973123,0.340691,0.230978,0.095019
30.283333,4.814429,3.974661,0.362505,0.230085,0.120654
30.3,4.815563,3.97617,0.374849,0.226991,0.146237
30.316667,4.812565,3.97744,0.389662,0.231124,0.159584
30.333333,4.815217,3.97874,0.399329,0.226196,0.176403
30.35,4.814124,3.97979,0.410466,0.228607,0.189236
30.366667,4.812877,3.980715,0.425652,0.230279,0.199986
30.383333,4.813126,3.981581,0.434758,0.227691,0.215019
30.4,4.812583,3.982452,0.442493,0.226363,0.226001
30.416667,4.814382,3.983251,0.448851,0.223696,0.234705
30.433333,4.815194,3.984128,0.455699,0.22391,0.247241
30.45,4.811212,3.984612,0.459828,0.224243,0.255169
30.466667,4.812533,3.984887,0.464549,0.223802,0.260312
30.483333,4.811887,3.984974,0.467679,0.225979,0.259212
30.5,4.814591,3.984925,0.465542,0.226426,0.25621
30.516667,4.814253,3.984897,0.464951,0.22774,0.254395
30.533333,4.813734,3.9847,0.465818,0.231881,0.252669
30.55,4.812,3.98471,0.467272,0.228012,0.255106
30.566667,4.813127,3.984391,0.460968,0.231583,0.247502
30.583333,4.813751,3.98393,0.455388,0.226699,0.241151
30.6,4.814663,3.983501,0.450572,0.224609,0.234002
30.616667,4.812888,3.983015,0.442341,0.225095,0.22855
30.633333,4.810476,3.98227,0.43732,0.229633,0.22038
30.65,4.812887,3.981444,0.427593,0.224494,0.208818
30.666667,4.811633,3.980651,0.413097,0.223544,0.195838
30.683333,4.81473,3.973759,0.410244,0.294791,0.100167
30.7,4.815991,3.970198,0.423611,0.348398,0.05546
30.716667,4.812703,3.972114,0.445711,0.347743,0.080296
30.733333,4.814033,3.973623,0.466833,0.35055,0.103633
30.75,4.815903,3.975471,0.485378,0.349521,0.12782
30.766667,4.814958,3.977272,0.503156,0.346999,0.151028
30.783333,4.81243,3.978932,0.523829,0.348384,0.178518
30.8,4.811657,3.980581,0.541862,0.349875,0.198705
30.816667,4.811718,3.982104,0.556448,0.350629,0.218212
30.833333,4.814427,3.983653,0.567374,0.344633,0.23673
30.85,4.813355,3.984817,0.579968,0.347212,0.250237
30.866667,4.813936,3.985981,0.594349,0.345597,0.26712
30.883333,4.809212,3.987205,0.610967,0.349411,0.284324
30.9,4.808104,3.988501,0.622961,0.347128,0.303482
30.916667,4.811777,3.989155,0.62853,0.346514,0.306176
30.933333,4.81403,3.98971,0.630475,0.349505,0.311442
30.95,4.811199,3.990379,0.642043,0.346511,0.324956
30.966667,4.810436,3.991045,0.65135,0.350148,0.331809
30.983333,4.810177,3.991554,0.657383,0.350727,0.339051
31,4.813323,3.991809,0.656909,0.351255,0.338443
31.016667,4.813242,3.992143,0.661292,0.347768,0.343425
31.033333,4.813309,3.992478,0.659493,0.347131,0.348152
31.05,4.809904,3.992906,0.664486,0.347037,0.352028
31.066667,4.810403,3.992795,0.664064,0.348655,0.352351
31.083333,4.810205,3.992482,0.659917,0.350828,0.342487
31.1,4.812806,3.991948,0.655096,0.352131,0.334941
31.116667,4.813893,3.991743,0.649376,0.348104,0.329398
31.133333,4.810807,3.99127,0.647685,0.351071,0.326704
31.15,4.809822,3.99078,0.64325,0.347646,0.32314
31.166667,4.810281,3.989895,0.630077,0.352145,0.305795
31.183333,4.813194,3.989041,0.620472,0.347968,0.295295
31.2,4.813805,3.988047,0.611468,0.351759,0.28085
31.216667,4.810622,3.98733,0.604046,0.350156,0.271726
31.233333,4.811036,3.986283,0.592556,0.350332,0.263562
31.25,4.812597,3.984957,0.575128,0.351594,0.240093
31.266667,4.812618,3.983771,0.5611,0.346185,0.218235
31.283333,4.812575,3.982203,0.54263,0.34833,0.202719
31.3,4.81045,3.980498,0.532957,0.351897,0.184383
31.316667,4.81346,3.979405,0.51855,0.350883,0.16832
31.333333,4.810348,3.98007,0.521858,0.352335,0.176611
31.35,4.815804,3.981659,0.538824,0.348999,0.19588
31.366667,4.814265,3.983119,0.557507,0.348942,0.218591
31.383333,4.812961,3.984737,0.576798,0.349643,0.242405
31.4,4.811524,3.985955,0.591215,0.352141,0.259865
31.416667,4.812187,3.986957,0.606707,0.35281,0.26671
31.433333,4.813673,3.988209,0.614904,0.350945,0.28205
31.45,4.814976,3.989101,0.625337,0.352875,0.295369
31.466667,4.811869,3.990124,0.639008,0.355725,0.312127
31.483333,4.810647,3.991319,0.654675,0.35458,0.327874
31.5,4.810038,3.992059,0.657733,0.353698,0.340149
31.516667,4.81191,3.992803,0.662583,0.351645,0.339308
31.533333,4.812457,3.993364,0.667859,0.353401,0.351555
31.55,4.811487,3.993887,0.677145,0.355937,0.357095
31.566667,4.811429,3.994312,0.684214,0.354164,0.365095
31.583333,4.810866,3.99474,0.680636,0.35411,0.369154
31.6,4.812881,3.995023,0.680707,0.349223,0.370844
31.616667,4.813486,3.995051,0.682283,0.351474,0.366725
31.633333,4.812974,3.994967,0.681474,0.350762,0.367398
31.65,4.809234,3.995227,0.686485,0.351093,0.367454
31.666667,4.810807,3.995142,0.680097,0.350353,0.368206
31.683333,4.809999,3.995054,0.674866,0.347873,0.362314
31.7,4.812979,3.994364,0.669926,0.348279,0.352786
31.716667,4.81049,3.993923,0.666058,0.348714,0.351532
31.733333,4.81029,3.993359,0.660986,0.350463,0.342897
31.75,4.809848,3.992464,0.654079,0.354297,0.330507
31.766667,4.814506,3.991254,0.639599,0.352532,0.311471
31.783333,4.814409,3.990348,0.627353,0.35159,0.297774
31.8,4.812332,3.989412,0.617841,0.351687,0.289871
31.816667,4.81006,3.988362,0.608278,0.352272,0.275121
31.833333,4.811297,3.986919,0.594847,0.354568,0.258006
31.85,4.813357,3.985549,0.57767,0.351076,0.235473
31.866667,4.814309,3.984062,0.560493,0.352578,0.213896
31.883333,4.81264,3.982814,0.546319,0.349023,0.199932
31.9,4.812092,3.981011,0.52803,0.354085,0.178823
31.916667,4.811776,3.979167,0.50913,0.354166,0.15075
31.933333,4.816092,3.977443,0.48618,0.351724,0.13126
31.95,4.816623,3.975425,0.465387,0.348888,0.102021
31.966667,4.814443,3.974089,0.448096,0.34827,0.083304
31.983333,4.814189,3.97374,0.450204,0.350211,0.084047
32,4.815684,3.974966,0.461885,0.349223,0.100948
32.016667,4.815234,3.975687,0.474447,0.350537,0.113674
32.033333,4.816975,3.976495,0.479958,0.347466,0.121647
32.05,4.815074,3.977309,0.488639,0.346654,0.132516
32.066667,4.813835,3.978067,0.496054,0.347471,0.149234
32.083333,4.813803,3.978444,0.504423,0.351008,0.15104
32.1,4.814697,3.978658,0.506232,0.348867,0.153668
32.116667,4.816071,3.979097,0.509962,0.351316,0.156106
32.133333,4.815072,3.979196,0.512332,0.351215,0.159829
32.15,4.813214,3.979234,0.516494,0.353543,0.161814
32.166667,4.809942,3.97914,0.515299,0.355236,0.162338
32.183333,4.813698,3.979068,0.508803,0.350357,0.157434
32.2,4.816398,3.978806,0.50544,0.349,0.151527
32.216667,4.814929,3.978662,0.503869,0.345459,0.15165
32.233333,4.814295,3.978064,0.500426,0.349051,0.146491
32.25,4.813167,3.97728,0.493228,0.349979,0.134941
32.266667,4.814536,3.976534,0.481985,0.347996,0.125025
32.283333,4.813706,3.975585,0.473247,0.35036,0.112146
32.3,4.816697,3.974747,0.463885,0.349146,0.103655
32.316667,4.811717,3.973533,0.454068,0.350274,0.090389
32.333333,4.81464,3.972154,0.442674,0.354679,0.071499
32.35,4.814728,3.970857,0.428615,0.355844,0.053678
32.366667,4.817012,3.969687,0.410347,0.35105,0.033777
32.383333,4.815724,3.968382,0.397914,0.349404,0.020543
32.4,4.813077,3.966802,0.383786,0.347893,0.004539
32.416667,4.817043,3.964938,0.365372,0.353387,-0.020964
32.433333,4.817448,3.963186,0.343339,0.349078,-0.048086
32.45,4.819602,3.961525,0.327628,0.348702,-0.066125
32.466667,4.817453,3.961016,0.325912,0.35047,-0.07268
32.483333,4.813507,3.962617,0.343024,0.353935,-0.048267
32.5,4.81415,3.963812,0.358927,0.353205,-0.029167
32.516667,4.818986,3.965352,0.374071,0.349027,-0.010422
32.533333,4.818146,3.966623,0.386573,0.350705,0.006968
32.55,4.818204,3.967644,0.399331,0.351248,0.02198
32.566667,4.814629,3.968484,0.414345,0.353938,0.034154
32.583333,4.816107,3.969496,0.426064,0.352977,0.049409
32.6,4.815598,3.970469,0.435052,0.352456,0.062563
32.616667,4.815149,3.971257,0.443558,0.350711,0.073199
32.633333,4.817501,3.971908,0.445266,0.349529,0.081452
32.65,4.812485,3.972577,0.453781,0.350859,0.089623
32.666667,4.81452,3.973021,0.461086,0.350126,0.098118
32.683333,4.813856,3.973325,0.463002,0.351573,0.097718
32.7,4.815044,3.973303,0.462924,0.351856,0.099359
32.716667,4.816761,3.973441,0.466196,0.354321,0.101165
32.733333,4.814537,3.973286,0.468006,0.356236,0.099853
32.75,4.814043,3.973103,0.46711,0.355636,0.098275
32.766667,4.813923,3.973156,0.464408,0.35474,0.095893
32.783333,4.814615,3.972901,0.460103,0.351728,0.093819
32.8,4.815208,3.972624,0.454316,0.351282,0.086735
32.816667,4.813315,3.972059,0.45311,0.353249,0.083797
32.833333,4.811394,3.971373,0.444661,0.35311,0.074832
32.85,4.812944,3.970832,0.435047,0.348586,0.067611
32.866667,4.817899,3.969905,0.421712,0.345125,0.052269
32.883333,4.817233,3.968881,0.411726,0.347499,0.039012
32.9,4.816474,3.968549,0.410826,0.347524,0.036689
32.916667,4.814559,3.969654,0.426619,0.351293,0.052225
32.933333,4.813975,3.971663,0.445667,0.349962,0.082025
32.95,4.816232,3.973579,0.464429,0.347387,0.104522
32.966667,4.814508,3.975343,0.485556,0.347015,0.128022
32.983333,4.813015,3.977219,0.507501,0.349178,0.152468
33,4.812257,3.978882,0.527776,0.348034,0.176643
33.016667,4.81352,3.980334,0.54053,0.3527,0.196211
33.033333,4.814144,3.981757,0.553278,0.349816,0.211174
33.05,4.81638,3.98308,0.570602,0.348315,0.228414
33.066667,4.81244,3.984518,0.585451,0.353114,0.250254
33.083333,4.812094,3.985672,0.598019,0.3531,0.262181
33.1,4.811652,3.986913,0.609517,0.35409,0.27806
33.116667,4.815063,3.987744,0.617035,0.351843,0.285069
33.133333,4.814836,3.988596,0.626834,0.353507,0.298492
33.15,4.811398,3.989703,0.636211,0.352463,0.312535
33.166667,4.810829,3.990196,0.645845,0.355851,0.317615
33.183333,4.809923,3.990821,0.652652,0.357454,0.325825
33.2,4.814319,3.991203,0.651424,0.353683,0.328121
33.216667,4.812059,3.991925,0.657735,0.352204,0.333043
33.233333,4.811107,3.99249,0.661642,0.348525,0.345825
33.25,4.810232,3.992652,0.664787,0.352043,0.347332
33.266667,4.809014,3.992842,0.6637,0.350026,0.348603
33.283333,4.813421,3.992728,0.65872,0.350083,0.344971
33.3,4.813159,3.992706,0.654713,0.348254,0.343279
33.316667,4.813493,3.992314,0.654962,0.348612,0.335307
33.333333,4.811555,3.991993,0.653454,0.350152,0.333008
33.35,4.811518,3.991529,0.646478,0.350169,0.325132
33.366667,4.811948,3.991076,0.638715,0.346161,0.317345
33.383333,4.813668,3.990463,0.628861,0.345804,0.305963
33.4,4.812892,3.989861,0.621522,0.346222,0.300176
33.416667,4.80924,3.988939,0.614812,0.350415,0.287944
33.433333,4.8111,3.987565,0.603278,0.350132,0.271213
33.45,4.813216,3.986465,0.587539,0.352015,0.251152
33.466667,4.814472,3.985139,0.57478,0.352835,0.234601
33.483333,4.813156,3.983796,0.561339,0.353185,0.217787
33.5,4.812878,3.98238,0.546096,0.353491,0.197159
33.516667,4.812577,3.981049,0.53027,0.349489,0.182021
33.533333,4.812228,3.980174,0.517223,0.348514,0.170291
33.55,4.814019,3.981085,0.525128,0.345861,0.184223
33.566667,4.813419,3.982757,0.540985,0.346198,0.203232
33.583333,4.811619,3.984085,0.562018,0.349267,0.224405
33.6,4.811696,3.985446,0.579712,0.351885,0.241771
33.616667,4.814498,3.986775,0.592643,0.347841,0.259598
33.633333,4.814766,3.988037,0.604085,0.348737,0.272525
33.65,4.814053,3.989115,0.618545,0.352747,0.29025
33.666667,4.808504,3.990416,0.633158,0.355452,0.308885
33.683333,4.809878,3.99125,0.642376,0.353587,0.316742
33.7,4.812532,3.992001,0.649605,0.351846,0.324527
33.716667,4.813296,3.992921,0.655336,0.349659,0.335255
33.733333,4.811486,3.993979,0.664224,0.350134,0.346378
33.75,4.811127,3.994259,0.671092,0.354584,0.35655
33.766667,4.810742,3.994587,0.678906,0.354971,0.357146
33.783333,4.812704,3.994819,0.678161,0.357114,0.359303
33.8,4.812023,3.995255,0.681203,0.354404,0.361612
33.816667,4.811811,3.995759,0.684545,0.351329,0.362527
33.833333,4.810681,3.995849,0.68621,0.354873,0.368196
33.85,4.809564,3.995807,0.687909,0.354503,0.368255
33.866667,4.810089,3.995773,0.68322,0.352506,0.365796
33.883333,4.810378,3.995564,0.680309,0.353094,0.359558
