time,vbus,vbat,ibus,iloa,ibat
45.116667,4.815883,3.530051,0.610475,0.343404,0.332694
45.133333,4.815578,3.528804,0.594197,0.347227,0.311648
45.15,4.812987,3.526934,0.585528,0.352369,0.288023
45.166667,4.812215,3.525544,0.566195,0.349273,0.266745
45.183333,4.816106,3.524012,0.544345,0.347192,0.24288
45.2,4.816952,3.522106,0.526642,0.34971,0.213867
45.216667,4.815139,3.520335,0.508874,0.347491,0.189572
45.233333,4.814361,3.518222,0.491205,0.353142,0.161363
45.25,4.812069,3.516245,0.471735,0.351424,0.131355
45.266667,4.816934,3.514293,0.447555,0.349032,0.102629
45.283333,4.816863,3.514755,0.451845,0.349072,0.113311
45.3,4.815,3.515734,0.467161,0.349115,0.127954
45.316667,4.814096,3.516615,0.475525,0.350429,0.145802
45.333333,4.814885,3.51744,0.486964,0.350741,0.157304
45.35,4.818064,3.518054,0.492704,0.351079,0.164229
45.366667,4.819445,3.519005,0.499558,0.345862,0.179856
45.383333,4.818344,3.519556,0.505362,0.347208,0.189493
45.4,4.812787,3.519976,0.510654,0.348008,0.198339
45.416667,4.812524,3.520292,0.516587,0.348797,0.201153
45.433333,4.814132,3.520545,0.518852,0.343893,0.202966
45.45,4.817942,3.520528,0.519756,0.347071,0.203476
45.466667,4.815985,3.520319,0.51729,0.348992,0.198415
45.483333,4.812388,3.520137,0.518047,0.349482,0.200257
45.5,4.812076,3.519786,0.514274,0.351346,0.196027
45.516667,4.814735,3.519466,0.506636,0.346206,0.18682
45.533333,4.818674,3.518689,0.499354,0.347237,0.177178
45.55,4.81676,3.518085,0.491435,0.348399,0.167074
45.566667,4.816556,3.517394,0.488821,0.347364,0.1612
45.583333,4.814748,3.516585,0.479955,0.349036,0.150687
45.6,4.814103,3.515171,0.467893,0.352197,0.125599
45.616667,4.817806,3.513997,0.457144,0.349221,0.108487
45.633333,4.816648,3.513001,0.441865,0.35152,0.093946
45.65,4.813525,3.511466,0.432121,0.352302,0.077147
45.666667,4.813528,3.509837,0.416897,0.354597,0.052246
45.683333,4.817834,3.508368,0.399632,0.351097,0.027807
45.7,4.81584,3.506753,0.379342,0.350441,0.005145
45.716667,4.820021,3.505059,0.36322,0.348036,-0.017107
45.733333,4.815616,3.503099,0.344293,0.35159,-0.04305
45.75,4.814746,3.501143,0.325328,0.35037,-0.066945
45.766667,4.819064,3.501427,0.32983,0.349048,-0.065744
45.783333,4.816214,3.502791,0.341904,0.349592,-0.043764
45.8,4.820043,3.504196,0.361412,0.352765,-0.02193
45.816667,4.814077,3.505575,0.379423,0.35216,0.00552
45.833333,4.815244,3.506961,0.394502,0.351018,0.022187
45.85,4.818471,3.50808,0.403245,0.352892,0.037327
45.866667,4.820527,3.508883,0.416664,0.352964,0.049369
45.883333,4.819741,3.510073,0.427005,0.350304,0.067994
45.9,4.814119,3.510893,0.439261,0.351057,0.08646
45.916667,4.815051,3.511734,0.447533,0.354478,0.097012
45.933333,4.817441,3.512233,0.451738,0.354193,0.103392
45.95,4.818453,3.51291,0.456408,0.352991,0.108061
45.966667,4.816769,3.513588,0.461405,0.352388,0.124665
45.983333,4.811738,3.513874,0.466511,0.353391,0.129053
46,4.812147,3.514182,0.469969,0.350748,0.13074
46.016667,4.813681,3.514292,0.470465,0.349859,0.134092
46.033333,4.814187,3.514566,0.46847,0.347188,0.139412
46.05,4.815111,3.514295,0.467372,0.34761,0.132002
46.066667,4.812061,3.513829,0.466684,0.350566,0.124514
46.083333,4.812855,3.513234,0.463632,0.355434,0.119096
46.1,4.817252,3.512791,0.456583,0.350112,0.11142
46.116667,4.817123,3.512494,0.451022,0.347983,0.105798
46.133333,4.815949,3.511804,0.443166,0.349877,0.094409
46.15,4.81384,3.510859,0.435486,0.352684,0.081944
46.166667,4.811336,3.509679,0.424729,0.354048,0.0679
46.183333,4.817003,3.50873,0.416193,0.352554,0.048512
46.2,4.819405,3.508391,0.409473,0.349456,0.048719
46.216667,4.816122,3.510076,0.430469,0.351739,0.073465
46.233333,4.816751,3.512052,0.45363,0.352332,0.101008
46.25,4.812243,3.513899,0.475868,0.358267,0.134018
46.266667,4.815793,3.515815,0.495485,0.356195,0.15752
46.283333,4.818201,3.517588,0.508165,0.352031,0.185819
46.3,4.816173,3.51926,0.527774,0.35324,0.209209
46.316667,4.812684,3.521033,0.547528,0.351553,0.234228
46.333333,4.813628,3.522971,0.563381,0.352411,0.266757
46.35,4.813172,3.524517,0.578963,0.347072,0.288684
46.366667,4.816341,3.525834,0.590095,0.349958,0.302051
46.383333,4.815462,3.527223,0.60605,0.347904,0.318636
46.4,4.813218,3.528534,0.620199,0.349252,0.340915
46.416667,4.814241,3.52958,0.630185,0.349472,0.355954
46.433333,4.81282,3.530416,0.63856,0.35375,0.362228
46.45,4.816428,3.531354,0.645229,0.350307,0.37593
46.466667,4.815659,3.532368,0.654401,0.345814,0.389138
46.483333,4.811561,3.533013,0.661375,0.351298,0.397961
46.5,4.812277,3.533651,0.668455,0.349982,0.406705
46.516667,4.812644,3.533941,0.672742,0.347421,0.408594
46.533333,4.814355,3.534358,0.670225,0.347006,0.41166
46.55,4.815223,3.534635,0.670222,0.348115,0.417886
46.566667,4.814268,3.534634,0.671499,0.350487,0.411457
46.583333,4.813707,3.534618,0.674755,0.347311,0.41566
46.6,4.813629,3.534323,0.669456,0.353973,0.409696
46.616667,4.815227,3.534257,0.664335,0.348604,0.402927
46.633333,4.814852,3.53361,0.661173,0.349691,0.394363
46.65,4.816364,3.533302,0.653054,0.350173,0.388156
46.666667,4.812415,3.532744,0.650651,0.350313,0.382729
46.683333,4.812958,3.53206,0.641136,0.347197,0.371099
46.7,4.814765,3.531062,0.627309,0.347134,0.349338
46.716667,4.815276,3.530149,0.616327,0.34812,0.33334
46.733333,4.813499,3.529089,0.604947,0.348181,0.322667
46.75,4.81358,3.527893,0.591566,0.350748,0.304148
46.766667,4.814102,3.526795,0.580259,0.349884,0.287655
46.783333,4.81731,3.525506,0.562586,0.346978,0.266981
46.8,4.81794,3.523821,0.545627,0.345352,0.240697
46.816667,4.815804,3.522251,0.531315,0.345671,0.218907
46.833333,4.813514,3.520839,0.519456,0.351496,0.201643
46.85,4.814479,3.52246,0.532815,0.349481,0.224858
46.866667,4.814736,3.52415,0.551901,0.345533,0.2488
46.883333,4.815038,3.525561,0.56569,0.347779,0.272942
46.9,4.817003,3.527233,0.580467,0.347035,0.294187
46.916667,4.811351,3.5286,0.600658,0.348797,0.316024
46.933333,4.813006,3.529728,0.613376,0.348754,0.333533
46.95,4.813774,3.531102,0.625762,0.34799,0.348542
46.966667,4.816451,3.532176,0.635419,0.348573,0.367036
46.983333,4.81761,3.533184,0.647592,0.350181,0.377221
47,4.811555,3.534342,0.661034,0.351735,0.396905
47.016667,4.814156,3.535355,0.670163,0.349507,0.410514
47.033333,4.814973,3.536128,0.675085,0.346139,0.418625
47.05,4.817877,3.536863,0.681963,0.347428,0.427515
47.066667,4.81887,3.53726,0.687304,0.347745,0.433439
47.083333,4.810148,3.537731,0.697465,0.353748,0.43953
47.1,4.809678,3.538065,0.696187,0.35119,0.442472
47.116667,4.811827,3.538419,0.695232,0.348046,0.449492
47.133333,4.816669,3.538547,0.697467,0.347621,0.444121
47.15,4.817384,3.538399,0.694122,0.348348,0.447099
47.166667,4.813671,3.538484,0.696933,0.3459,0.446899
47.183333,4.811204,3.538188,0.693951,0.349699,0.441397
47.2,4.812378,3.537854,0.690115,0.348285,0.432758
47.216667,4.816955,3.537437,0.682022,0.347148,0.421908
47.233333,4.816243,3.536776,0.673095,0.346451,0.413526
47.25,4.813861,3.536032,0.66606,0.349539,0.406175
47.266667,4.813061,3.535319,0.658423,0.349348,0.390924
47.283333,4.810898,3.534327,0.650085,0.352692,0.38144
47.3,4.816722,3.533281,0.634574,0.348902,0.363578
47.316667,4.813291,3.532115,0.620965,0.350075,0.343236
47.333333,4.815868,3.530971,0.61031,0.347593,0.326791
47.35,4.811667,3.529592,0.597222,0.348899,0.307176
47.366667,4.811121,3.528241,0.580353,0.350115,0.284963
47.383333,4.814832,3.526594,0.561724,0.349763,0.262864
47.4,4.815331,3.525087,0.547626,0.350106,0.242573
47.416667,4.815709,3.523452,0.529212,0.345367,0.21732
47.433333,4.813268,3.521513,0.508884,0.348494,0.190584
47.45,4.812888,3.519649,0.490248,0.345682,0.163199
47.466667,4.815544,3.517651,0.467218,0.344054,0.133281
47.483333,4.816154,3.51548,0.4448,0.349665,0.100447
47.5,4.815801,3.516218,0.456554,0.350686,0.115108
47.516667,4.81342,3.517187,0.472286,0.348635,0.129824
47.533333,4.815484,3.518059,0.480547,0.350191,0.146114
47.55,4.818078,3.518993,0.486187,0.349911,0.158694
47.566667,4.815575,3.519868,0.495129,0.345805,0.171075
47.583333,4.815673,3.52017,0.501887,0.350546,0.177651
47.6,4.813811,3.520626,0.509656,0.350606,0.184141
47.616667,4.814166,3.521219,0.511244,0.347826,0.194344
47.633333,4.815036,3.521638,0.512988,0.345067,0.198494
47.65,4.815181,3.521463,0.515769,0.350196,0.19443
47.666667,4.817126,3.521358,0.519251,0.350929,0.192652
47.683333,4.812779,3.521218,0.516151,0.354247,0.196632
47.7,4.813606,3.521248,0.518091,0.351688,0.198101
47.716667,4.814371,3.520902,0.511207,0.351019,0.190838
47.733333,4.817939,3.520392,0.507487,0.351097,0.180522
47.75,4.818486,3.519884,0.50122,0.349217,0.172509
47.766667,4.813983,3.519542,0.494619,0.349766,0.170581
47.783333,4.816085,3.518484,0.486338,0.349823,0.155411
47.8,4.815399,3.517521,0.477558,0.349397,0.139742
47.816667,4.814716,3.516586,0.466893,0.350695,0.126469
47.833333,4.816255,3.515583,0.451162,0.348115,0.113262
47.85,4.813517,3.514394,0.444297,0.349872,0.094177
47.866667,4.815634,3.513039,0.428345,0.351997,0.075639
47.883333,4.815514,3.51162,0.412788,0.349245,0.055994
47.9,4.819278,3.510251,0.397353,0.343741,0.035264
47.916667,4.816116,3.508445,0.377224,0.346275,0.006838
47.933333,4.814015,3.506896,0.362683,0.346312,-0.011774
47.95,4.817211,3.504827,0.3448,0.346954,-0.038232
47.966667,4.814939,3.502818,0.32386,0.347728,-0.06855
47.983333,4.815605,3.503287,0.32966,0.348115,-0.062612
48,4.81983,3.504956,0.345907,0.34556,-0.032656
48.016667,4.813404,3.506312,0.366975,0.349364,-0.006291
48.033333,4.815586,3.507461,0.379195,0.348621,0.00389
48.05,4.818084,3.508734,0.393441,0.348971,0.027765
48.066667,4.820339,3.509758,0.403594,0.350518,0.04179
48.083333,4.820306,3.511093,0.41841,0.348491,0.061311
48.1,4.815383,3.512169,0.429578,0.349687,0.080721
48.116667,4.816446,3.512897,0.438416,0.350078,0.087276
48.133333,4.816956,3.514065,0.445662,0.344186,0.106847
48.15,4.816905,3.514616,0.451411,0.343904,0.114043
48.166667,4.816678,3.515048,0.457299,0.346603,0.118356
48.183333,4.811484,3.51549,0.464893,0.348946,0.130553
48.2,4.813574,3.51599,0.468885,0.345641,0.135894
48.216667,4.813801,3.516272,0.471961,0.348719,0.13937
48.233333,4.816164,3.516173,0.468353,0.345417,0.13553
48.25,4.815497,3.516089,0.467859,0.347443,0.133893
48.266667,4.813655,3.515899,0.470623,0.349813,0.136925
48.283333,4.811481,3.515559,0.467427,0.350397,0.129206
48.3,4.812754,3.515283,0.461797,0.350161,0.122815
48.316667,4.816255,3.514995,0.455927,0.344551,0.119708
48.333333,4.818981,3.514531,0.447932,0.344088,0.109833
48.35,4.813878,3.513758,0.442516,0.34651,0.101048
48.366667,4.816646,3.513056,0.436903,0.344469,0.091683
48.383333,4.813945,3.512245,0.425525,0.345745,0.080894
48.4,4.816758,3.510987,0.409996,0.347923,0.057913
48.416667,4.817873,3.510904,0.411194,0.341959,0.059138
48.433333,4.816143,3.51262,0.432742,0.344726,0.087881
48.45,4.813106,3.51476,0.455138,0.342686,0.12002
48.466667,4.815436,3.516441,0.475347,0.347639,0.143891
48.483333,4.818448,3.518397,0.491458,0.345162,0.168823
48.5,4.816762,3.520316,0.511657,0.345221,0.201784
48.516667,4.815479,3.52206,0.532857,0.343611,0.2249
48.533333,4.810166,3.523859,0.551139,0.345845,0.254914
48.55,4.812303,3.52536,0.565364,0.346844,0.271096
48.566667,4.815585,3.526881,0.579131,0.344168,0.293015
48.583333,4.816273,3.528102,0.592413,0.344706,0.309134
48.6,4.815109,3.529442,0.608852,0.346649,0.330029
48.616667,4.813259,3.530556,0.619582,0.349191,0.343645
48.633333,4.813605,3.531622,0.629508,0.347802,0.361902
48.65,4.817382,3.532609,0.638388,0.345725,0.367072
48.666667,4.817251,3.533082,0.647045,0.349492,0.376519
48.683333,4.814115,3.533988,0.653537,0.350706,0.387025
48.7,4.812649,3.534696,0.661651,0.352087,0.397261
48.716667,4.812663,3.535398,0.667493,0.34841,0.407775
48.733333,4.814534,3.535642,0.668543,0.348354,0.409586
48.75,4.814822,3.535853,0.670022,0.35334,0.408432
48.766667,4.815724,3.536215,0.67425,0.349103,0.414124
48.783333,4.813952,3.536141,0.673751,0.350522,0.409987
48.8,4.812611,3.536006,0.673516,0.35467,0.412164
48.816667,4.815957,3.535808,0.666879,0.350652,0.40249
48.833333,4.814617,3.535613,0.662558,0.351122,0.397091
48.85,4.814061,3.535504,0.658363,0.349427,0.395223
48.866667,4.81169,3.534953,0.656363,0.350433,0.387279
48.883333,4.812014,3.534233,0.649804,0.351312,0.374757
48.9,4.81717,3.533467,0.638498,0.350762,0.362148
48.916667,4.816378,3.532376,0.627483,0.350285,0.344897
48.933333,4.814534,3.531581,0.616502,0.348453,0.333202
48.95,4.813953,3.530281,0.604895,0.356557,0.316303
48.966667,4.81371,3.529191,0.592307,0.352288,0.302762
48.983333,4.815046,3.528129,0.576418,0.347168,0.279815
49,4.813757,3.526741,0.56236,0.350606,0.260701
49.016667,4.816621,3.525239,0.542971,0.348915,0.241404
49.033333,4.814902,3.523648,0.52977,0.34713,0.217734
49.05,4.815567,3.522756,0.519547,0.348963,0.204598
49.066667,4.814417,3.524023,0.532865,0.348563,0.221601
49.083333,4.816237,3.525823,0.550648,0.346547,0.247321
49.1,4.81552,3.527457,0.57083,0.34664,0.270776
49.116667,4.812691,3.528942,0.586119,0.348526,0.296818
49.133333,4.811223,3.530247,0.603971,0.351352,0.317321
49.15,4.814528,3.531585,0.613464,0.348552,0.33457
49.166667,4.817108,3.532875,0.628778,0.348874,0.349919
49.183333,4.818127,3.53414,0.639298,0.347414,0.370016
49.2,4.812666,3.535291,0.652205,0.348454,0.385734
49.216667,4.814775,3.536245,0.662139,0.346837,0.400621
49.233333,4.815267,3.536913,0.669646,0.349343,0.405335
49.25,4.816822,3.537568,0.676218,0.347155,0.414022
49.266667,4.81769,3.538317,0.683856,0.349711,0.424466
49.283333,4.81127,3.539121,0.692988,0.35078,0.438726
49.3,4.811585,3.53934,0.693766,0.350071,0.439002
49.316667,4.812121,3.539605,0.699459,0.352304,0.439239
49.333333,4.813623,3.539915,0.693252,0.351029,0.443479
49.35,4.815313,3.539791,0.695415,0.352764,0.440196
49.366667,4.811818,3.550597,0.700685,0.230191,0.607707
49.383333,4.811874,3.550857,0.696951,0.229403,0.60528
49.4,4.814147,3.550666,0.691034,0.231011,0.602742
49.416667,4.812568,3.55065,0.686425,0.225053,0.597401
49.433333,4.815263,3.549939,0.681612,0.228774,0.583814
49.45,4.812967,3.549257,0.676067,0.232969,0.573655
49.466667,4.811562,3.54877,0.666402,0.231404,0.565263
49.483333,4.813563,3.548317,0.657889,0.229142,0.557505
49.5,4.817639,3.547314,0.646187,0.227923,0.537689
49.516667,4.815445,3.546328,0.632295,0.227171,0.521597
49.533333,4.811284,3.545143,0.621303,0.231121,0.505956
49.55,4.81061,3.54419,0.610777,0.229546,0.491611
49.566667,4.812171,3.543,0.593746,0.226267,0.474836
49.583333,4.816474,3.541587,0.581502,0.224043,0.447761
49.6,4.815204,3.53991,0.562722,0.227736,0.424158
49.616667,4.816141,3.538433,0.546399,0.22877,0.403982
49.633333,4.813565,3.536759,0.528669,0.22779,0.378912
49.65,4.813755,3.534992,0.513153,0.229081,0.351514
49.666667,4.815093,3.533106,0.486504,0.225149,0.322436
49.683333,4.817214,3.53136,0.465239,0.225953,0.297445
49.7,4.81682,3.529663,0.449718,0.226815,0.273824
49.716667,4.812157,3.530254,0.460054,0.230345,0.282688
49.733333,4.812839,3.53155,0.469361,0.226926,0.306402
49.75,4.814199,3.532506,0.477951,0.22639,0.31747
49.766667,4.816225,3.533218,0.48909,0.223379,0.328103
49.783333,4.816876,3.534104,0.498699,0.225095,0.344654
49.8,4.81258,3.534326,0.508215,0.229095,0.346417
49.816667,4.812461,3.534767,0.50912,0.230025,0.351906
49.833333,4.814134,3.53555,0.513149,0.228001,0.360304
49.85,4.81662,3.535527,0.514502,0.226039,0.361285
49.866667,4.816072,3.535711,0.516536,0.228483,0.361426
49.883333,4.812585,3.535857,0.520631,0.232384,0.365621
49.9,4.811259,3.536026,0.517453,0.226777,0.369327
49.916667,4.815873,3.535665,0.515189,0.228948,0.361144
49.933333,4.814884,3.535524,0.513047,0.225711,0.356165
49.95,4.815988,3.535089,0.504604,0.225969,0.354599
49.966667,4.812521,3.534691,0.502446,0.227313,0.348954
49.983333,4.812534,3.534139,0.498113,0.227426,0.340435
50,4.814434,3.533488,0.487188,0.227101,0.328467
50.016667,4.814839,3.532544,0.477954,0.22421,0.314889
50.033333,4.815673,3.53162,0.465608,0.221349,0.299132
50.05,4.814532,3.530634,0.455504,0.223256,0.285392
50.066667,4.815953,3.529299,0.442613,0.226968,0.268409
50.083333,4.815621,3.528093,0.428877,0.225291,0.248565
50.1,4.818483,3.526444,0.409616,0.224066,0.222756
50.116667,4.817393,3.524701,0.395843,0.228835,0.198482
50.133333,4.813976,3.523125,0.379011,0.226608,0.179176
50.15,4.814924,3.521248,0.362307,0.231044,0.151056
50.166667,4.815469,3.519438,0.343915,0.227892,0.122861
50.183333,4.815836,3.517367,0.318312,0.226783,0.095576
50.2,4.815496,3.518487,0.335124,0.227596,0.112828
50.216667,4.816794,3.519851,0.351623,0.228072,0.134516
50.233333,4.816201,3.521384,0.367755,0.226684,0.162604
50.25,4.814164,3.522688,0.379084,0.232975,0.180308
50.266667,4.817064,3.523847,0.394602,0.230543,0.193094
50.283333,4.81889,3.524985,0.408033,0.229895,0.209341
50.3,4.814833,3.525924,0.41913,0.229443,0.226602
50.316667,4.813827,3.526914,0.430881,0.231153,0.242167
50.333333,4.813885,3.527954,0.440363,0.231063,0.256823
50.35,4.816938,3.52866,0.445159,0.231076,0.26541
50.366667,4.817627,3.529281,0.455149,0.229841,0.273324
50.383333,4.814478,3.529802,0.461134,0.230485,0.282653
50.4,4.812376,3.530335,0.464243,0.229504,0.292383
50.416667,4.813529,3.530552,0.467814,0.23385,0.296629
50.433333,4.815021,3.53083,0.468871,0.229776,0.296445
50.45,4.814634,3.527468,0.472314,0.269347,0.242236
50.466667,4.813756,3.527349,0.469707,0.273704,0.242642
50.483333,4.812351,3.527197,0.473235,0.269735,0.240327
50.5,4.813786,3.526999,0.471162,0.271056,0.239069
50.516667,4.815298,3.526998,0.461415,0.265275,0.240036
50.533333,4.813595,3.526635,0.455429,0.262555,0.231629
50.55,4.815507,3.525829,0.447427,0.2666,0.224461
50.566667,4.814508,3.52489,0.443097,0.269019,0.205989
50.583333,4.81542,3.524128,0.435379,0.266438,0.194792
50.6,4.817809,3.523199,0.419684,0.266712,0.182714
50.616667,4.816887,3.522281,0.409782,0.267382,0.166573
50.633333,4.815442,3.522353,0.414875,0.264293,0.167689
50.65,4.814645,3.524117,0.433901,0.269853,0.20006
50.666667,4.81251,3.525992,0.457319,0.268954,0.227469
50.683333,4.815768,3.528084,0.473902,0.267533,0.258663
50.7,4.819329,3.529908,0.493489,0.265474,0.282468
50.716667,4.815324,3.531788,0.515139,0.266261,0.310133
50.733333,4.81156,3.5337,0.534824,0.265614,0.340445
50.75,4.810748,3.535414,0.554094,0.262944,0.364689
50.766667,4.814628,3.536832,0.565175,0.264789,0.380925
50.783333,4.814894,3.538203,0.578857,0.265431,0.4
50.8,4.816874,3.539495,0.595477,0.267028,0.417325
50.816667,4.811031,3.540889,0.611243,0.264124,0.439715
50.833333,4.811948,3.542159,0.622235,0.265815,0.456204
50.85,4.813991,3.542986,0.63209,0.265942,0.46835
50.866667,4.817612,3.543789,0.639561,0.267767,0.476012
50.883333,4.816739,3.544597,0.646629,0.267362,0.488005
50.9,4.812535,3.545149,0.659044,0.273185,0.49571
50.916667,4.81439,3.545794,0.664402,0.27258,0.504785
50.933333,4.814615,3.546525,0.665705,0.270738,0.509127
50.95,4.813989,3.550334,0.669948,0.229452,0.564249
50.966667,4.81183,3.550735,0.672849,0.230048,0.568912
50.983333,4.812204,3.55073,0.675097,0.236193,0.569875
51,4.811004,3.550998,0.675127,0.236023,0.57359
51.016667,4.812013,3.551067,0.67477,0.232108,0.571728
51.033333,4.81388,3.551108,0.667681,0.227523,0.569321
51.05,4.814492,3.550904,0.663145,0.228068,0.567506
51.066667,4.811725,3.550713,0.661211,0.227446,0.560691
51.083333,4.813368,3.549953,0.655538,0.232652,0.549657
51.1,4.811736,3.549607,0.650791,0.231206,0.5414
51.116667,4.816641,3.548765,0.633659,0.226804,0.529591
51.133333,4.814519,3.547752,0.627881,0.229894,0.508586
51.15,4.814573,3.546935,0.616525,0.227335,0.498267
51.166667,4.812097,3.546067,0.609705,0.226536,0.486542
51.183333,4.812131,3.544884,0.592627,0.229551,0.469912
51.2,4.816196,3.543556,0.575755,0.22505,0.446554
51.216667,4.816064,3.54198,0.559203,0.228044,0.421894
51.233333,4.812647,3.540662,0.546918,0.228277,0.404088
51.25,4.814461,3.539032,0.530733,0.22738,0.379808
51.266667,4.815081,3.538225,0.523989,0.228428,0.371715
51.283333,4.81596,3.539798,0.535241,0.227436,0.387626
51.3,4.814142,3.541573,0.557127,0.226476,0.418643
51.316667,4.814731,3.543045,0.571996,0.225187,0.439081
51.333333,4.812664,3.544561,0.591817,0.230222,0.464755
51.35,4.810684,3.54591,0.606283,0.228688,0.481334
51.366667,4.815621,3.547068,0.613538,0.230412,0.493404
51.383333,4.816412,3.548387,0.628389,0.228076,0.5137
51.4,4.814174,3.549535,0.640389,0.230042,0.5286
51.416667,4.810493,3.550589,0.653468,0.232565,0.548746
51.433333,4.812822,3.55146,0.664558,0.229905,0.555861
51.45,4.814661,3.552205,0.671479,0.234484,0.566253
51.466667,4.814253,3.553079,0.678041,0.231366,0.577729
51.483333,4.814813,3.553932,0.683449,0.226963,0.591094
51.5,4.813544,3.554497,0.69188,0.230175,0.599083
51.516667,4.813106,3.554885,0.697193,0.229674,0.602955
51.533333,4.814951,3.554923,0.696972,0.233817,0.603759
51.55,4.813279,3.555349,0.695732,0.230414,0.604127
51.566667,4.816937,3.555366,0.69416,0.227049,0.605026
51.583333,4.811891,3.55561,0.70133,0.230301,0.608666
51.6,4.813544,3.555367,0.696196,0.230543,0.603013
51.616667,4.812747,3.555355,0.693092,0.229133,0.598925
51.633333,4.815913,3.555007,0.685937,0.225717,0.59128
51.65,4.814318,3.554607,0.680756,0.225357,0.585946
51.666667,4.812135,3.554144,0.676796,0.227992,0.580792
51.683333,4.81364,3.553224,0.666959,0.230931,0.56604
51.7,4.813644,3.552174,0.657194,0.232309,0.550619
51.716667,4.815208,3.551306,0.647774,0.229143,0.529523
51.733333,4.817566,3.550258,0.632029,0.231315,0.515696
51.75,4.815875,3.549172,0.62234,0.23274,0.498291
51.766667,4.812565,3.547803,0.609006,0.237329,0.48059
51.783333,4.809971,3.54675,0.593957,0.231247,0.464723
51.8,4.815974,3.545468,0.575689,0.228941,0.444986
51.816667,4.81638,3.54387,0.559614,0.227062,0.420471
51.833333,4.813351,3.542279,0.545672,0.231702,0.398284
51.85,4.813728,3.54054,0.526957,0.229918,0.373212
51.866667,4.813657,3.538754,0.50708,0.231032,0.350625
51.883333,4.816291,3.536824,0.482086,0.229108,0.317603
51.9,4.815767,3.534947,0.465091,0.22891,0.288692
51.916667,4.815417,3.533446,0.448874,0.228078,0.272436
51.933333,4.813238,3.534117,0.460786,0.233121,0.282781
51.95,4.813401,3.535345,0.470824,0.226139,0.302766
51.966667,4.816811,3.536212,0.480134,0.228342,0.312581
51.983333,4.817548,3.536912,0.486213,0.227442,0.322468
52,4.812911,3.537765,0.496854,0.229706,0.336886
52.016667,4.812821,3.53823,0.505989,0.229198,0.349162
52.033333,4.813702,3.524277,0.509327,0.390737,0.132938
52.05,4.817855,3.524159,0.509668,0.392442,0.131151
52.066667,4.817086,3.524466,0.514271,0.387976,0.137903
52.083333,4.816205,3.524569,0.516026,0.389488,0.143226
52.1,4.813876,3.524419,0.518576,0.39168,0.142453
52.116667,4.81398,3.524035,0.517211,0.39382,0.141316
52.133333,4.813281,3.523998,0.513985,0.390169,0.133296
52.15,4.816977,3.523586,0.509223,0.391089,0.132117
52.166667,4.813978,3.523125,0.502103,0.388843,0.126617
52.183333,4.816915,3.522785,0.498825,0.388747,0.124085
52.2,4.816754,3.52188,0.494354,0.390856,0.109532
52.216667,4.816361,3.520953,0.4855,0.387092,0.102106
52.233333,4.814805,3.520152,0.473603,0.388459,0.081988
52.25,4.817869,3.518939,0.462292,0.387912,0.069602
52.266667,4.815681,3.517634,0.45472,0.388692,0.055164
52.283333,4.816296,3.516344,0.439336,0.388756,0.035812
52.3,4.817444,3.515332,0.425058,0.385398,0.022594
52.316667,4.821213,3.513636,0.409383,0.387511,-0.00481
52.333333,4.817181,3.511819,0.392395,0.39069,-0.031496
52.35,4.815563,3.510166,0.375798,0.387777,-0.049304
52.366667,4.818333,3.508333,0.360748,0.388871,-0.07456
52.383333,4.814689,3.506254,0.337111,0.388328,-0.105668
52.4,4.819501,3.504161,0.317976,0.389807,-0.138517
52.416667,4.816312,3.505355,0.330743,0.387937,-0.118885
52.433333,4.817379,3.50695,0.352461,0.388499,-0.087466
52.45,4.816621,3.508285,0.367206,0.387732,-0.067104
52.466667,4.817715,3.509629,0.380391,0.386625,-0.046063
52.483333,4.817635,3.510659,0.393343,0.389734,-0.030974
52.5,4.818929,3.511735,0.405085,0.389475,-0.011479
52.516667,4.817383,3.512855,0.421596,0.390551,0.009551
52.533333,4.814099,3.513771,0.429664,0.391153,0.023402
52.55,4.814776,3.514609,0.43948,0.390817,0.034919
52.566667,4.816795,3.515272,0.446343,0.388469,0.04163
52.583333,4.817829,3.515947,0.453767,0.387256,0.051582
52.6,4.818528,3.516292,0.460331,0.394996,0.063194
52.616667,4.817148,3.516621,0.463945,0.392334,0.067
52.633333,4.817868,3.516955,0.463533,0.389258,0.070997
52.65,4.819752,3.517196,0.469269,0.3902,0.071135
52.666667,4.819838,3.517395,0.4656,0.388487,0.076281
52.683333,4.815575,3.517275,0.471112,0.389557,0.079652
52.7,4.812748,3.51684,0.470449,0.393263,0.073443
52.716667,4.817707,3.51643,0.462563,0.392365,0.065404
52.733333,4.818722,3.516187,0.45856,0.391197,0.057607
52.75,4.817599,3.515774,0.458222,0.388848,0.050595
52.766667,4.815407,3.514984,0.450402,0.391875,0.046348
52.783333,4.81385,3.514452,0.441991,0.39101,0.035915
52.8,4.815174,3.513671,0.431944,0.389958,0.027162
52.816667,4.82183,3.512749,0.421899,0.386047,0.009571
52.833333,4.819022,3.511599,0.408251,0.385156,-0.007064
52.85,4.81976,3.511875,0.414504,0.389053,0.000214
52.866667,4.813542,3.513633,0.43669,0.394188,0.032044
52.883333,4.816631,3.515422,0.459778,0.391575,0.05664
52.9,4.814758,3.517347,0.47657,0.390259,0.079366
52.916667,4.815381,3.519163,0.49637,0.392136,0.11017
52.933333,4.815233,3.52078,0.517204,0.394476,0.135814
